Date,Scenario,Numeraire,DiscountCurve/EUR/0,DiscountCurve/EUR/1,DiscountCurve/EUR/2,DiscountCurve/EUR/3,DiscountCurve/EUR/4,DiscountCurve/EUR/5,DiscountCurve/EUR/6,DiscountCurve/EUR/7,DiscountCurve/EUR/8,DiscountCurve/EUR/9,DiscountCurve/EUR/10,DiscountCurve/EUR/11,DiscountCurve/USD/0,DiscountCurve/USD/1,DiscountCurve/USD/2,DiscountCurve/USD/3,DiscountCurve/USD/4,DiscountCurve/USD/5,DiscountCurve/USD/6,DiscountCurve/USD/7,DiscountCurve/USD/8,DiscountCurve/USD/9,DiscountCurve/USD/10,DiscountCurve/USD/11,IndexCurve/EUR-EONIA/0,IndexCurve/EUR-EONIA/1,IndexCurve/EUR-EONIA/2,IndexCurve/EUR-EONIA/3,IndexCurve/EUR-EONIA/4,IndexCurve/EUR-EONIA/5,IndexCurve/EUR-EONIA/6,IndexCurve/EUR-EONIA/7,IndexCurve/EUR-EONIA/8,IndexCurve/EUR-EONIA/9,IndexCurve/EUR-EONIA/10,IndexCurve/EUR-EONIA/11,IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/11,IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/USD-FedFunds/0,IndexCurve/USD-FedFunds/1,IndexCurve/USD-FedFunds/2,IndexCurve/USD-FedFunds/3,IndexCurve/USD-FedFunds/4,IndexCurve/USD-FedFunds/5,IndexCurve/USD-FedFunds/6,IndexCurve/USD-FedFunds/7,IndexCurve/USD-FedFunds/8,IndexCurve/USD-FedFunds/9,IndexCurve/USD-FedFunds/10,IndexCurve/USD-FedFunds/11,IndexCurve/USD-LIBOR-3M/0,IndexCurve/USD-LIBOR-3M/1,IndexCurve/USD-LIBOR-3M/2,IndexCurve/USD-LIBOR-3M/3,IndexCurve/USD-LIBOR-3M/4,IndexCurve/USD-LIBOR-3M/5,IndexCurve/USD-LIBOR-3M/6,IndexCurve/USD-LIBOR-3M/7,IndexCurve/USD-LIBOR-3M/8,IndexCurve/USD-LIBOR-3M/9,IndexCurve/USD-LIBOR-3M/10,IndexCurve/USD-LIBOR-3M/11,FXSpot/USDEUR/0
2019-01-18,1,1,1.00017538,1.00037447,1.00116084,1.00233461,1.00485911,1.00995257,1.01463348,1.02084714,1.01273227,0.97842183,0.9432868,0.90233094,0.99933652,0.99851701,0.99508614,0.99060702,0.9825038,0.96806254,0.95412996,0.92500299,0.84486897,0.76744325,0.70242058,0.60246261,1.00017538,1.00037447,1.00116084,1.00233461,1.00485911,1.00995257,1.01463348,1.02084714,1.01273227,0.97842183,0.9432868,0.90233094,1.00015526,1.00033272,1.00102071,1.00204086,1.00418862,1.0083886,1.0119198,1.01592756,1.00203037,0.96252707,0.92306767,0.87377435,1.00013157,1.00028195,1.00086489,1.0017117,1.00346286,1.00688585,1.00963999,1.01201266,0.99546928,0.95513171,0.91576345,0.86681537,0.99939216,0.99869842,0.99604001,0.99237049,0.98563717,0.97353455,0.96166629,0.93699532,0.8673749,0.79484153,0.72769718,0.6177171,0.99925983,0.9984146,0.99514607,0.99083791,0.98288764,0.96873535,0.95485894,0.92620401,0.84797452,0.76852213,0.69578855,0.57737218,0.9073
2019-01-21,1,1,1.00017497,1.00037383,1.00115854,1.00232314,1.00484659,1.00994971,1.01458719,1.02131242,1.01428562,0.98100899,0.94703592,0.90651149,0.99933357,0.99852139,0.99491979,0.99060562,0.98217452,0.96723003,0.95263702,0.92292015,0.84293244,0.76450987,0.69727403,0.5952218,1.00017497,1.00037383,1.00115854,1.00232314,1.00484659,1.00994971,1.01458719,1.02131242,1.01428562,0.98100899,0.94703592,0.90651149,1.00015565,1.00033356,1.00102326,1.00203796,1.00423747,1.0084132,1.01205654,1.01614554,1.00247681,0.96466371,0.92629656,0.87957507,1.00013312,1.00028529,1.00087514,1.00173199,1.00352194,1.00693039,1.00972222,1.01214539,0.99575535,0.95702402,0.91858178,0.87188596,0.99939523,0.99870079,0.99603452,0.99230564,0.98540604,0.9727822,0.96044164,0.93477328,0.86458285,0.79151986,0.72287067,0.61231427,0.99925783,0.99841032,0.99513298,0.99077872,0.98262847,0.96801481,0.95366871,0.92405085,0.84532081,0.76541098,0.69108645,0.57249232,0.9091
2019-01-22,1,1,1.0001752,1.00036978,1.00114578,1.00230272,1.00479125,1.009783,1.01481283,1.0204956,1.01221362,0.97881131,0.94407523,0.90436645,0.99933448,0.99824143,0.99483842,0.99048367,0.98244497,0.96721895,0.95320798,0.92256538,0.83898516,0.75909893,0.69247969,0.58973427,1.0001752,1.00036978,1.00114578,1.00230272,1.00479125,1.009783,1.01481283,1.0204956,1.01221362,0.97881131,0.94407523,0.90436645,1.00015604,1.00033439,1.00102582,1.00203807,1.00415982,1.00820885,1.01152248,1.01536932,1.00179409,0.96389095,0.92565711,0.8784546,1.00013351,1.00028612,1.00087771,1.00173708,1.00346563,1.00674138,1.00923063,1.01139435,0.99502312,0.95625129,0.91775065,0.87091184,0.99939489,0.99869766,0.99603463,0.99233752,0.98545448,0.97295702,0.96058648,0.93503482,0.8631891,0.78936135,0.72170052,0.6096962,0.99926102,0.99841715,0.99515386,0.99082345,0.98276058,0.96803729,0.95371332,0.92421341,0.84379517,0.76311258,0.68991632,0.5699621,0.9075
2019-01-23,1,1,1.00017778,1.00038272,1.00113531,1.00231777,1.00475348,1.00945229,1.01352389,1.018335,1.00591281,0.96905964,0.93062694,0.88427712,0.9993403,0.99812468,0.99489248,0.99045071,0.98230131,0.9675057,0.95226709,0.92128082,0.83569448,0.75366793,0.68545789,0.57932806,1.00017778,1.00038272,1.00113531,1.00231777,1.00475348,1.00945229,1.01352389,1.018335,1.00591281,0.96905964,0.93062694,0.88427712,1.00015565,1.00034468,1.00101213,1.00203482,1.00411362,1.00778513,1.01089733,1.01329242,0.99500266,0.95334214,0.91138585,0.85824787,1.00013429,1.00029739,1.00087323,1.00175683,1.00343905,1.00634342,1.00861715,1.00936092,0.98829267,0.94574126,0.90373193,0.85094075,0.99939477,0.99865461,0.99607596,0.99228196,0.98555685,0.97302761,0.96016098,0.9337471,0.85921891,0.78276361,0.71365922,0.59821262,0.9992631,0.99836903,0.99521985,0.99081792,0.98281852,0.96828353,0.9534454,0.92306654,0.84003337,0.75689732,0.68223141,0.55926367,0.9024
2019-01-24,1,1,1.00017484,1.00038619,1.00113713,1.00233624,1.00482426,1.00978544,1.0143244,1.02063639,1.01211009,0.97842743,0.94389938,0.90404986,0.99934073,0.99810792,0.99498857,0.99063607,0.98283847,0.96875871,0.95498562,0.92617541,0.84455012,0.76587424,0.69988824,0.59805176,1.00017484,1.00038619,1.00113713,1.00233624,1.00482426,1.00978544,1.0143244,1.02063639,1.01211009,0.97842743,0.94389938,0.90404986,1.00015448,1.00034209,1.00100454,1.0020528,1.00418057,1.00825746,1.01151907,1.01534533,1.00158829,0.96336129,0.92500062,0.8779009,1.00012962,1.00028703,1.00084282,1.00169562,1.00343026,1.00673909,1.00922007,1.01137802,0.99477901,0.95573908,0.91730625,0.87037488,0.99939649,0.99865821,0.99609572,0.99235113,0.98585253,0.97427524,0.96259939,0.93821236,0.86798045,0.7951157,0.727807,0.6165551,0.99926644,0.99837641,0.99524146,0.99093553,0.98329674,0.9696187,0.95592812,0.92757811,0.84889006,0.76907552,0.69604344,0.57674222,0.9021
2019-01-25,1,1,1.00017487,1.00038648,1.00113939,1.00233575,1.00483129,1.00971406,1.01456947,1.01965507,1.00890595,0.97228629,0.93626012,0.88914283,0.99934192,0.99812883,0.99510987,0.99074735,0.98274181,0.96822798,0.95414541,0.92331567,0.83968909,0.75878681,0.69133731,0.58589661,1.00017487,1.00038648,1.00113939,1.00233575,1.00483129,1.00971406,1.01456947,1.01965507,1.00890595,0.97228629,0.93626012,0.88914283,1.00015292,1.00033864,1.0009944,1.00204066,1.00416411,1.00801938,1.01123063,1.01433313,0.99801546,0.95747718,0.917151,0.86652114,1.0001304,1.00028876,1.00084789,1.00170584,1.00346056,1.00653978,1.00891838,1.01037091,0.9912815,0.94990937,0.90943932,0.85898979,0.99939685,0.99866022,0.99610067,0.99236323,0.98572358,0.97347502,0.96120151,0.9353275,0.86283413,0.78815004,0.71889715,0.60545806,0.99926813,0.99838015,0.9952524,0.99092743,0.98311016,0.96887542,0.9546186,0.92485529,0.84398386,0.76251072,0.6879312,0.56686194,0.9025
2019-01-28,1,1,1.00017429,1.00038604,1.00114133,1.00233237,1.00479117,1.00948186,1.01358661,1.01871003,1.0069594,0.97096534,0.93380508,0.88803621,0.99933844,0.99822542,0.99511476,0.99074607,0.98272221,0.96794245,0.95285026,0.92216086,0.83715208,0.75540384,0.68708639,0.58187685,1.00017429,1.00038604,1.00114133,1.00233237,1.00479117,1.00948186,1.01358661,1.01871003,1.0069594,0.97096534,0.93380508,0.88803621,1.0001537,1.00034037,1.00099947,1.00204569,1.00413987,1.00781093,1.01093549,1.01334152,0.99603135,0.95526856,0.91472603,0.86306596,1.00013079,1.00028962,1.00085042,1.00171092,1.00342257,1.00634383,1.00862105,1.00938077,0.98935445,0.94785568,0.90731727,0.85596377,0.99939829,0.99866121,0.99610192,0.99235599,0.98625128,0.97313554,0.96042099,0.93379348,0.85970518,0.78357046,0.71388429,0.59977505,0.99926895,0.99838197,0.99525774,0.99093871,0.98305748,0.96848314,0.95381023,0.92334551,0.84105049,0.75824654,0.68332989,0.56143949,0.9005
2019-01-29,1,1,1.00017467,1.00038649,1.00113923,1.00232922,1.00478424,1.00953176,1.01349965,1.01832553,1.00668556,0.96944099,0.93187664,0.88568954,0.99933282,0.99819536,0.99506375,0.99062665,0.98249478,0.96745704,0.95214624,0.92084106,0.83427857,0.7512448,0.68216777,0.57575306,1.00017467,1.00038649,1.00113923,1.00232922,1.00478424,1.00953176,1.01349965,1.01832553,1.00668556,0.96944099,0.93187664,0.88568954,1.00015292,1.00033864,1.0009944,1.00203146,1.00411432,1.00780351,1.01060553,1.01278661,0.99560731,0.9542207,0.91257565,0.86000083,1.00012962,1.00028703,1.00084282,1.00169562,1.0033971,1.00634314,1.00832653,1.00888185,0.98894086,0.94668008,0.90509017,0.85279738,0.99939939,0.99866234,0.99609078,0.99229926,0.98558051,0.97254028,0.95941167,0.93212222,0.85652603,0.77947823,0.70856927,0.59239272,0.99926683,0.99837726,0.99524396,0.99088008,0.98287274,0.96792726,0.95282781,0.92179806,0.83791807,0.75427605,0.67824198,0.55477663,0.9041
2019-01-30,1,1,1.00017518,1.00038873,1.0011457,1.00235273,1.00484105,1.00963892,1.013787,1.01877534,1.00766496,0.97101282,0.93373696,0.88754292,0.9993229,0.99795959,0.99499242,0.9905804,0.9824266,0.96723606,0.95200353,0.920548,0.8345977,0.75246063,0.6843513,0.57813793,1.00017518,1.00038873,1.0011457,1.00235273,1.00484105,1.00963892,1.013787,1.01877534,1.00766496,0.97101282,0.93373696,0.88754292,1.00015253,1.00033778,1.00099187,1.00204043,1.00417004,1.00802104,1.01091536,1.01329461,0.99675573,0.95523412,0.91409043,0.86137733,1.00012923,1.00028617,1.00084028,1.00169052,1.00342445,1.00654069,1.00861882,1.00936151,0.98998437,0.94775624,0.90650391,0.85429616,0.99939975,0.99866282,0.99608939,0.99230329,0.98563545,0.97257982,0.95951777,0.93230399,0.85766713,0.78104382,0.71150522,0.5961343,0.99926765,0.99837908,0.99524927,0.99089855,0.98292707,0.96798576,0.9529168,0.92193788,0.83905522,0.75580806,0.68106055,0.55833933,0.9037
2019-01-31,1,1,1.00017448,1.00038659,1.00113932,1.00234167,1.00481874,1.00970457,1.0138938,1.01851869,1.0067367,0.96950457,0.93138325,0.88364613,0.99931726,0.99789476,0.99490901,0.99044527,0.9821651,0.96684623,0.95114506,0.91967987,0.8336354,0.75144911,0.6831097,0.57631813,1.00017448,1.00038659,1.00113932,1.00234167,1.00481874,1.00970457,1.0138938,1.01851869,1.0067367,0.96950457,0.93138325,0.88364613,1.00015292,1.00033864,1.0009944,1.00204264,1.00416278,1.00800187,1.0112145,1.01329814,0.9959031,0.95420403,0.91219109,0.85928263,1.00012962,1.00028703,1.00084282,1.00169562,1.00343026,1.00653989,1.00891716,1.00936551,0.98928408,0.94673621,0.90480263,0.85221686,0.99939866,0.99866041,0.99608686,0.99227901,0.98555041,0.97220311,0.95897939,0.93189752,0.85693901,0.78032905,0.71029429,0.59606461,0.99926808,0.99838005,0.9952521,0.99087129,0.98277824,0.96756483,0.95231309,0.92142186,0.8382509,0.75514747,0.67993243,0.55809812,0.9014
2019-02-01,1,1,1.00017482,1.00038678,1.00114083,1.00233762,1.00481626,1.00973324,1.014063,1.01962954,1.00962759,0.97372757,0.93672851,0.89152335,0.99932328,0.99784024,0.9948709,0.99041843,0.98224637,0.96702182,0.95184716,0.92069362,0.83682296,0.75610659,0.68687285,0.5812438,1.00017482,1.00038678,1.00114083,1.00233762,1.00481626,1.00973324,1.014063,1.01962954,1.00962759,0.97372757,0.93672851,0.89152335,1.00015292,1.00033864,1.0009944,1.00204232,1.00413848,1.0081766,1.01141423,1.01454731,0.99851727,0.95792683,0.91691629,0.8660005,1.00013157,1.00029135,1.0008555,1.00172114,1.00344777,1.00673415,1.00915681,1.01067914,0.99187484,0.9503471,0.90947146,0.85871864,0.99939938,0.99865805,0.99607951,0.9923331,0.98637147,0.97278773,0.96004053,0.93352897,0.8605715,0.78575926,0.71534168,0.6020566,0.99926803,0.99837993,0.99525178,0.99089065,0.98289736,0.96812528,0.95333434,0.92297761,0.8416755,0.76021239,0.68454867,0.56337244,0.8983
2019-02-04,1,1,1.00017561,1.00038848,1.00114912,1.00234786,1.00477792,1.00953397,1.01361873,1.01842991,1.00567507,0.96719238,0.92813919,0.88073522,0.99931775,0.99792771,0.99498545,0.99041065,0.98197535,0.96590049,0.9498229,0.91689859,0.82781355,0.7453139,0.67361227,0.56429211,1.00017561,1.00038848,1.00114912,1.00234786,1.00477792,1.00953397,1.01361873,1.01842991,1.00567507,0.96719238,0.92813919,0.88073522,1.0001537,1.00034037,1.00099947,1.0020333,1.0041064,1.00796807,1.0108688,1.01295333,0.99439951,0.95147147,0.9075995,0.85443031,1.00013235,1.00029307,1.00086056,1.00173133,1.00344808,1.00654165,1.0086246,1.00908864,0.98787861,0.94408251,0.90023722,0.84713526,0.99939757,0.998662,0.99607752,0.99219719,0.98529681,0.97154852,0.95771298,0.92900104,0.85109437,0.77430794,0.70034935,0.58284668,0.99926562,0.99837459,0.99523613,0.9908037,0.98254072,0.96690906,0.95105398,0.91856358,0.83232007,0.74904261,0.6701045,0.54528967,0.8983
2019-02-05,1,1,1.00017599,1.0003874,1.00114534,1.00232273,1.00471736,1.00949035,1.01352906,1.01863431,1.00823014,0.9724602,0.9355742,0.89065416,0.99931259,0.99798387,0.99501612,0.99054118,0.98228835,0.96703805,0.95191681,0.92017261,0.83535283,0.75335962,0.68439141,0.5778674,1.00017599,1.0003874,1.00114534,1.00232273,1.00471736,1.00949035,1.01352906,1.01863431,1.00823014,0.9724602,0.9355742,0.89065416,1.00015565,1.00034468,1.00101213,1.00203306,1.00406261,1.00794201,1.01107638,1.01377184,0.99775516,0.95745007,0.91691523,0.86691885,1.00013235,1.00029307,1.00086056,1.00173133,1.00339862,1.00651073,1.00885143,1.00990911,0.99121704,0.95016107,0.90947361,0.85963221,0.99939664,0.99866272,0.99607768,0.99230755,0.98617394,0.97246609,0.95979632,0.9324797,0.85859102,0.78231442,0.71198168,0.59722561,0.99926329,0.99836945,0.99522111,0.99080793,0.98274655,0.96786766,0.95317587,0.92199443,0.83974736,0.75675997,0.68118478,0.5588825,0.899
2019-02-06,1,1,1.00017163,1.00038868,1.00114972,1.00232926,1.00472803,1.0094492,1.01337023,1.01794655,1.00591208,0.9683039,0.93004806,0.88288437,0.99906192,0.99793901,0.99495435,0.99045065,0.98203167,0.96633077,0.95046768,0.91764672,0.82973369,0.74580891,0.67603556,0.56797531,1.00017163,1.00038868,1.00114972,1.00232926,1.00472803,1.0094492,1.01337023,1.01794655,1.00591208,0.9683039,0.93004806,0.88288437,1.00015409,1.00034123,1.001002,1.00202612,1.0040571,1.00776994,1.01054507,1.01269419,0.99500853,0.9529772,0.91053477,0.85787246,1.00013235,1.00029307,1.00086056,1.00173133,1.00340089,1.00634207,1.00831672,1.00885574,0.98858529,0.94572564,0.90352033,0.85120032,0.99939009,0.99865699,0.99606927,0.99218922,0.98538008,0.9716055,0.95797009,0.9295618,0.85252852,0.77428768,0.70266409,0.58571895,0.99926373,0.99837042,0.99522393,0.99079231,0.98254109,0.96704491,0.95138792,0.91912037,0.83373346,0.74887487,0.67212927,0.5480681,0.8972
2019-02-07,1,1,1.00017353,1.00037963,1.00114819,1.00232365,1.00471993,1.00940769,1.01339893,1.01825572,1.00673589,0.97011472,0.93257094,0.88762076,0.99898165,0.99791876,0.9949306,0.99041543,0.98195026,0.96611471,0.94990099,0.91695585,0.82831481,0.74464868,0.67381556,0.56481076,1.00017353,1.00037963,1.00114819,1.00232365,1.00471993,1.00940769,1.01339893,1.01825572,1.00673589,0.97011472,0.93257094,0.88762076,1.00015565,1.00034468,1.00101213,1.00203482,1.00406802,1.00787696,1.01093134,1.01334998,0.99606931,0.95488487,0.91361962,0.86287212,1.00013312,1.0002948,1.00086563,1.00174153,1.00341964,1.00646566,1.00869102,1.00953751,0.98969137,0.94790652,0.90667981,0.85614699,0.99939108,0.9986594,0.99606973,0.99232062,0.98617038,0.97167107,0.95786813,0.92940097,0.85179917,0.77359398,0.70114881,0.58414844,0.99926218,0.998367,0.99521392,0.99078104,0.98251124,0.96704143,0.95126157,0.91891473,0.83303781,0.74822969,0.67070779,0.54637235,0.8968
2019-02-08,1,1,1.00017208,1.00038158,1.00112382,1.00228706,1.00466618,1.0092637,1.01296761,1.01675928,1.0017993,0.96245626,0.9224153,0.87424895,0.99895027,0.99792348,0.99493725,0.9904197,0.98187187,0.965746,0.94949628,0.91541578,0.82446846,0.7381653,0.66608177,0.55567738,1.00017208,1.00038158,1.00112382,1.00228706,1.00466618,1.0092637,1.01296761,1.01675928,1.0017993,0.96245626,0.9224153,0.87424895,1.00015681,1.00034726,1.00101973,1.00204393,1.00408452,1.00781514,1.01047469,1.01187967,0.99138331,0.94803572,0.90456342,0.84979839,1.00013546,1.00029998,1.00088084,1.00177215,1.00341068,1.00643797,1.00830018,1.00812841,0.98519007,0.94111876,0.89779248,0.84319711,0.99939108,0.99865898,0.99606728,0.9922025,0.98532402,0.97135151,0.95740382,0.92773828,0.8476915,0.76726771,0.6939305,0.57449957,0.99926006,0.99836229,0.99520015,0.99075886,0.98241067,0.96669821,0.95075668,0.91726965,0.82891328,0.7419671,0.66363974,0.53715667,0.8997
2019-02-11,1,1,1.0001734,1.00037534,1.00112425,1.00228709,1.00466937,1.00920378,1.01292602,1.01688002,1.00213322,0.96311566,0.92374976,0.87351916,0.99913783,0.99803078,0.99504779,0.99049347,0.98202232,0.96614816,0.94994068,0.91621155,0.82597044,0.73965363,0.66889856,0.55777139,1.0001734,1.00037534,1.00112425,1.00228709,1.00466937,1.00920378,1.01292602,1.01688002,1.00213322,0.96311566,0.92374976,0.87351916,1.00015487,1.00034295,1.00100707,1.00200227,1.00400688,1.00767439,1.0103341,1.01189004,0.99108263,0.94799985,0.90371538,0.84910128,1.00013312,1.0002948,1.00086563,1.00174153,1.00341597,1.00630516,1.00816639,1.00816925,0.98479713,0.94079853,0.89659218,0.84226751,0.99939325,0.99865694,0.9960597,0.992355,0.98605284,0.9715791,0.95759336,0.92813013,0.84833645,0.76780442,0.69524815,0.57647712,0.99925242,0.99834539,0.99515071,0.99069658,0.98236671,0.96689019,0.95094559,0.91771642,0.82977023,0.74278151,0.66504265,0.53918817,0.899
2019-02-12,1,1,1.0001749,1.0003769,1.0011288,1.00228748,1.00463985,1.00917883,1.0128549,1.01685207,1.00236812,0.96347609,0.92358003,0.87421307,0.99910412,0.99797282,0.99498543,0.99045308,0.98188003,0.96571527,0.94948585,0.91553292,0.8241657,0.73818256,0.66590662,0.55534069,1.0001749,1.0003769,1.0011288,1.00228748,1.00463985,1.00917883,1.0128549,1.01685207,1.00236812,0.96347609,0.92358003,0.87421307,1.00015097,1.00033433,1.00098174,1.00197699,1.00397572,1.00764895,1.01027978,1.01187542,0.99195151,0.9484334,0.90542648,0.8510501,1.00012845,1.00028445,1.00083522,1.00168032,1.00331234,1.00624978,1.00807254,1.00809542,0.98560331,0.94129246,0.89836918,0.84418478,0.99939328,0.99865855,0.9960584,0.99218082,0.98528243,0.97107366,0.95720469,0.92765085,0.84756812,0.76706412,0.69446326,0.57580567,0.99924971,0.99833941,0.99513318,0.99065509,0.98224509,0.96648279,0.95055006,0.91723398,0.82902526,0.74208029,0.66431044,0.53869642,0.9025
2019-02-13,1,1,1.00017494,1.00038494,1.00112676,1.00227787,1.00463969,1.00912199,1.01318416,1.01595332,1.00042078,0.96029069,0.91931876,0.86825596,0.99850136,0.99762949,0.99460968,0.99005639,0.98150715,0.96515739,0.94904614,0.91485959,0.82263363,0.73655785,0.66405324,0.55375824,1.00017494,1.00038494,1.00112676,1.00227787,1.00463969,1.00912199,1.01318416,1.01595332,1.00042078,0.96029069,0.91931876,0.86825596,1.00015526,1.00034382,1.0010096,1.0020034,1.00399685,1.00754612,1.01020413,1.01109285,0.99022397,0.94600089,0.90220838,0.84590651,1.00013196,1.00029221,1.00085803,1.00172624,1.0033691,1.00614325,1.00802049,1.00736954,0.98406212,0.93900388,0.89507141,0.83908372,0.99939216,0.99865637,0.9960525,0.99214911,0.98475816,0.97090558,0.95669266,0.92733822,0.84630757,0.7661729,0.69326551,0.57481214,0.99924512,0.99832924,0.99510345,0.99062797,0.98217137,0.96618864,0.95003702,0.91692341,0.82778506,0.74120404,0.66315629,0.5376583,0.9017
2019-02-14,1,1,1.00017405,1.00038323,1.00112584,1.00227398,1.0045932,1.00902438,1.0126089,1.01638026,1.00100494,0.96109026,0.92034247,0.86993525,0.99826207,0.99738414,0.99440175,0.9898539,0.98141058,0.96524303,0.94912459,0.91598562,0.8253805,0.73965266,0.66853582,0.55836381,1.00017405,1.00038323,1.00112584,1.00227398,1.0045932,1.00902438,1.0126089,1.01638026,1.00100494,0.96109026,0.92034247,0.86993525,1.00015487,1.00034295,1.00100707,1.0019802,1.00392626,1.00733022,1.00991025,1.01103858,0.99032762,0.94611168,0.90198652,0.84583507,1.00012884,1.00028531,1.00083775,1.00168542,1.00326569,1.00594674,1.00772569,1.00739112,0.9841382,0.93906688,0.89495132,0.83914751,0.99939257,0.99865685,0.99604799,0.99215129,0.98523314,0.97193426,0.95810367,0.92908713,0.8495742,0.76984714,0.69781006,0.57917368,0.99923976,0.99831738,0.99506873,0.99058394,0.98216303,0.96631187,0.95055189,0.91777856,0.8302945,0.74392179,0.66684873,0.54114633,0.9018
2019-02-15,1,1,1.00017289,1.00037639,1.00112787,1.00226835,1.00459706,1.00900028,1.01263145,1.01656629,1.00211173,0.96219675,0.92179629,0.87148705,0.99895667,0.99810062,0.995131,0.99061165,0.98212475,0.9662662,0.95043864,0.9175251,0.82806592,0.74271531,0.67127866,0.56137153,1.00017289,1.00037639,1.00112787,1.00226835,1.00459706,1.00900028,1.01263145,1.01656629,1.00211173,0.96219675,0.92179629,0.87148705,1.00015175,1.00033606,1.00098681,1.00198402,1.00394588,1.00754787,1.01007998,1.01164899,0.99125985,0.94693643,0.90300726,0.8470656,1.0001265,1.00028013,1.00082254,1.00165481,1.00325831,1.00609376,1.00785737,1.00789503,0.98496262,0.93995126,0.89596662,0.84010058,0.99939511,0.99866132,0.9960603,0.99217364,0.98519463,0.9717518,0.95826773,0.92973198,0.85112397,0.77175616,0.69923865,0.58090094,0.99924589,0.99833095,0.99510845,0.99068588,0.9824035,0.96711384,0.95154075,0.91933906,0.83257918,0.74639038,0.66888251,0.54351416,0.8946
2019-02-18,1,1,1.00017208,1.00038277,1.00112532,1.00227199,1.00456912,1.00875237,1.0120457,1.01475621,0.99711965,0.95445049,0.91174133,0.85748467,0.99931544,0.99847453,0.99545011,0.99096191,0.98227365,0.96644093,0.95056227,0.91651442,0.82694642,0.74133478,0.66913498,0.55900746,1.00017208,1.00038277,1.00112532,1.00227199,1.00456912,1.00875237,1.0120457,1.01475621,0.99711965,0.95445049,0.91174133,0.85748467,1.00015097,1.00033433,1.00098174,1.00197947,1.00393811,1.00728122,1.00940252,1.01019204,0.98602826,0.9391721,0.89299638,0.83296364,1.0001265,1.00028013,1.00082254,1.00165481,1.00323469,1.00586256,1.00715655,1.00647203,0.97987302,0.9322601,0.88615287,0.82641613,0.99939613,0.99866053,0.99606244,0.99217925,0.98517581,0.97154002,0.95793776,0.92885053,0.84963175,0.76976382,0.69699237,0.57814076,0.99925952,0.99836111,0.99519669,0.9908103,0.98254566,0.96711885,0.95152934,0.91864496,0.8312134,0.74493454,0.66703342,0.54112547,0.8928
2019-02-19,1,1,1.00019208,1.00019277,1.00128532,1.00220199,1.00468912,1.00893237,1.0121857,1.01473621,0.99700965,0.95431049,0.91192133,0.85742467,0.99950544,0.99863453,0.99557011,0.99114191,0.98227365,0.96660093,0.95073227,0.91660442,0.82699642,0.74131478,0.66925498,0.55916746,1.00005208,1.00025277,1.00109532,1.00228199,1.00462912,1.00874237,1.0120757,1.01488621,0.99730965,0.95441049,0.91168133,0.85730467,1.00014097,1.00014433,1.00111174,1.00196947,1.00380811,1.00746122,1.00943252,1.01002204,0.98615826,0.9390021,0.89304638,0.83301364,0.9999865,1.00016013,1.00066254,1.00150481,1.00339469,1.00587256,1.00721655,1.00663203,0.97967302,0.9324101,0.88632287,0.82639613,0.99949613,0.99858053,0.99592244,0.99199925,0.98513581,0.97136002,0.95789776,0.92900053,0.84976175,0.76962382,0.69712237,0.57804076,0.99932952,0.99816111,0.99506669,0.9909303,0.98250566,0.96702885,0.95140934,0.91855496,0.8311334,0.74485454,0.66713342,0.54111547,0.893
