#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
723,1.035586,0.010395,0.011769,2239611.204587,2032899.474888,1773740.448606,1852580.809479,-356740.536524,2096519.677726
724,1.036026,0.001490,0.010354,2267737.491327,0.000000,1773740.448606,1852580.809479,-985249.966105,2096519.677726
725,1.036518,0.007899,0.020697,2265384.840929,2034010.073379,1773740.448606,1852580.809479,-1291533.749492,2096519.677726
726,1.037627,-0.001098,0.002453,2266058.100559,0.000000,1773740.448606,1852580.809479,1347284.345139,2096519.677726
727,1.039788,-0.000319,0.008405,2278256.393080,0.000000,1773740.448606,1852580.809479,-366924.712576,2096519.677726
728,1.040468,0.007286,0.000493,2240754.943772,0.000000,1773740.448606,1852580.809479,-28736.750825,2096519.677726
729,1.042337,-0.007646,-0.007598,2280285.407098,0.000000,1773740.448606,1852580.809479,-206251.960592,2096519.677726
730,1.044648,0.017521,0.034169,2273859.684043,0.000000,1773740.448606,1852580.809479,-821962.862689,2096519.677726
731,1.044675,0.010179,0.013469,2262547.664756,0.000000,1773740.448606,1852580.809479,-1335767.076811,2096519.677726
732,1.045312,-0.001917,0.018443,2312054.747264,0.000000,1773740.448606,1852580.809479,998316.141104,2096519.677726
733,1.047502,-0.006204,0.021953,2336288.542845,0.000000,1773740.448606,1852580.809479,899687.278807,2096519.677726
734,1.047587,0.002102,0.029950,2323123.263218,0.000000,1773740.448606,1852580.809479,655507.065709,2096519.677726
735,1.047632,-0.006370,0.013091,2322227.172957,0.000000,1773740.448606,1852580.809479,-404893.708782,2096519.677726
736,1.050033,0.024966,0.036869,2265215.865500,0.000000,1773740.448606,1852580.809479,983135.860021,2096519.677726
737,1.051943,0.006757,-0.000567,2264986.450147,0.000000,1773740.448606,1852580.809479,838256.736438,2096519.677726
738,1.052860,0.000656,0.042274,2359074.284826,0.000000,1773740.448606,1852580.809479,-509022.407977,2096519.677726
739,1.053537,-0.008848,0.011477,2339590.579558,0.000000,1773740.448606,1852580.809479,-599614.866323,2096519.677726
740,1.053619,0.007084,0.010029,2285619.298701,0.000000,1773740.448606,1852580.809479,-229362.190969,2096519.677726
741,1.053808,-0.003406,0.017577,2332863.427174,0.000000,1773740.448606,1852580.809479,-124781.165760,2096519.677726
742,1.053858,0.005670,0.054463,2365324.737852,2054919.282307,1773740.448606,1852580.809479,1531507.781159,2096519.677726
743,1.053924,0.005741,0.010585,2291606.792972,0.000000,1773740.448606,1852580.809479,745221.546556,2096519.677726
744,1.053952,0.001146,-0.002800,2283878.012389,0.000000,1773740.448606,1852580.809479,1505886.684665,2096519.677726
745,1.054137,0.018462,0.034877,2291811.671753,0.000000,1773740.448606,1852580.809479,2783075.939207,2096519.677726
746,1.054454,0.022080,0.015923,2247895.888097,0.000000,1773740.448606,1852580.809479,-284276.851586,2096519.677726
747,1.055950,-0.008419,-0.002266,2320103.754033,0.000000,1773740.448606,1852580.809479,346508.985140,2096519.677726
748,1.056052,-0.012972,-0.011566,2319377.791368,0.000000,1773740.448606,1852580.809479,-918965.337467,2096519.677726
749,1.057581,-0.009865,0.006661,2343055.207005,0.000000,1773740.448606,1852580.809479,-440467.792904,2096519.677726
750,1.058513,0.012048,0.019646,2295956.577461,2060610.866472,1773740.448606,1852580.809479,-305663.778503,2096519.677726
751,1.060924,0.012093,0.041346,2337373.596493,0.000000,1773740.448606,1852580.809479,-560372.269603,2096519.677726
752,1.060984,-0.014118,-0.011826,2332755.392552,0.000000,1773740.448606,1852580.809479,-791092.349362,2096519.677726
753,1.061121,0.014896,0.044028,2333258.255897,2063815.132718,1773740.448606,1852580.809479,-1303011.513412,2096519.677726
754,1.061935,0.010411,0.023049,2314136.467658,0.000000,1773740.448606,1852580.809479,551115.465707,2096519.677726
755,1.062118,-0.010676,0.023826,2383172.885170,2065042.723443,1773740.448606,1852580.809479,128790.524315,2096519.677726
756,1.062537,0.007596,0.030409,2336822.694578,2065558.774763,1773740.448606,1852580.809479,-985323.930114,2096519.677726
757,1.062784,0.015689,0.030598,2311520.612326,2065863.016468,1773740.448606,1852580.809479,548236.317985,2096519.677726
758,1.063451,0.009949,0.037030,2342197.332400,0.000000,1773740.448606,1852580.809479,151484.762530,2096519.677726
759,1.063540,-0.008255,0.020988,2373726.191065,0.000000,1773740.448606,1852580.809479,-246883.117795,2096519.677726
760,1.063898,-0.002321,0.005888,2330438.096424,0.000000,1773740.448606,1852580.809479,376808.958804,2096519.677726
761,1.063907,0.013493,0.014646,2293938.367220,0.000000,1773740.448606,1852580.809479,-93485.687112,2096519.677726
762,1.065286,0.010656,0.005787,2290995.044381,0.000000,1773740.448606,1852580.809479,738900.224683,2096519.677726
763,1.066804,0.003388,0.001097,2309884.354452,0.000000,1773740.448606,1852580.809479,1758193.596314,2096519.677726
764,1.067354,-0.011009,0.009880,2371816.020987,0.000000,1773740.448606,1852580.809479,998719.807457,2096519.677726
765,1.068793,-0.002315,-0.029831,2280016.451820,0.000000,1773740.448606,1852580.809479,468847.767507,2096519.677726
766,1.070729,-0.007514,-0.000963,2349582.013622,0.000000,1773740.448606,1852580.809479,3251069.025716,2096519.677726
767,1.071502,0.012062,0.024991,2331725.855285,0.000000,1773740.448606,1852580.809479,-673593.862870,2096519.677726
768,1.071602,0.010392,0.028304,2342829.941477,0.000000,1773740.448606,1852580.809479,1915080.858431,2096519.677726
769,1.071983,0.007475,0.015173,2331021.820833,0.000000,1773740.448606,1852580.809479,669217.569494,2096519.677726
770,1.072199,0.002312,0.020604,2357040.228831,0.000000,1773740.448606,1852580.809479,247377.384189,2096519.677726
771,1.072809,-0.004321,-0.007014,2333495.681168,0.000000,1773740.448606,1852580.809479,122345.774301,2096519.677726
772,1.073630,0.010480,0.025097,2341330.713211,0.000000,1773740.448606,1852580.809479,-1811567.532185,2096519.677726
773,1.073933,-0.009105,0.035012,2419940.393267,0.000000,1773740.448606,1852580.809479,1283208.522258,2096519.677726
774,1.075933,0.007643,0.025273,2355365.896618,0.000000,1773740.448606,1852580.809479,705951.688774,2096519.677726
775,1.076715,0.000493,0.011891,2357532.669491,0.000000,1773740.448606,1852580.809479,-2121053.910996,2096519.677726
776,1.076724,-0.002381,-0.008233,2333220.331225,0.000000,1773740.448606,1852580.809479,-1824007.349168,2096519.677726
777,1.077936,0.016986,0.017261,2316044.959174,0.000000,1773740.448606,1852580.809479,-491201.657366,2096519.677726
778,1.079321,0.008974,0.007241,2327923.201206,0.000000,1773740.448606,1852580.809479,1330812.657727,2096519.677726
779,1.080384,-0.000533,0.025055,2389817.963209,0.000000,1773740.448606,1852580.809479,355874.387075,2096519.677726
780,1.080552,-0.000171,0.008568,2361899.898441,0.000000,1773740.448606,1852580.809479,603939.548595,2096519.677726
781,1.081948,0.009054,0.005431,2330011.419925,0.000000,1773740.448606,1852580.809479,1531419.112001,2096519.677726
782,1.082804,-0.003295,-0.003213,2356881.676640,0.000000,1773740.448606,1852580.809479,-612019.461401,2096519.677726
783,1.083201,-0.005531,0.025800,2412248.977299,2091353.953174,1773740.448606,1852580.809479,1623610.861453,2096519.677726
784,1.084291,0.014516,0.061825,2410395.516061,0.000000,1773740.448606,1852580.809479,-1417142.806489,2096519.677726
785,1.084811,0.001345,0.022367,2388366.766624,0.000000,1773740.448606,1852580.809479,-2546246.579385,2096519.677726
786,1.084956,-0.004374,0.034120,2425558.201499,0.000000,1773740.448606,1852580.809479,-190738.061205,2096519.677726
787,1.085357,-0.007268,0.025874,2422016.464699,2094082.376435,1773740.448606,1852580.809479,818251.744441,2096519.677726
788,1.087469,0.000616,-0.006315,2348721.580396,0.000000,1773740.448606,1852580.809479,-1245888.755815,2096519.677726
789,1.087835,0.010444,-0.001905,2325287.526080,2097227.884124,1773740.448606,1852580.809479,1344911.587843,2096519.677726
790,1.088464,0.000140,0.012832,2383849.948708,0.000000,1773740.448606,1852580.809479,54947.651387,2096519.677726
791,1.089716,0.001776,0.028143,2406196.005015,0.000000,1773740.448606,1852580.809479,178104.460671,2096519.677726
792,1.089952,-0.014274,0.038245,2472210.173667,0.000000,1773740.448606,1852580.809479,-278995.505761,2096519.677726
793,1.090117,0.011769,0.030232,2379066.760883,0.000000,1773740.448606,1852580.809479,1047936.835807,2096519.677726
794,1.090357,0.001993,0.005929,2370457.637577,0.000000,1773740.448606,1852580.809479,1071055.719354,2096519.677726
795,1.090712,0.019095,0.021846,2343113.266064,0.000000,1773740.448606,1852580.809479,-1809128.737895,2096519.677726
796,1.091355,0.006830,0.013846,2370203.291934,0.000000,1773740.448606,1852580.809479,19115.679705,2096519.677726
797,1.091911,-0.006335,0.009640,2405799.573715,0.000000,1773740.448606,1852580.809479,1569161.473157,2096519.677726
798,1.092238,0.011490,0.015527,2359978.043296,2102837.896273,1773740.448606,1852580.809479,-172115.098676,2096519.677726
799,1.092503,0.015471,0.003967,2328509.479949,0.000000,1773740.448606,1852580.809479,-424132.820798,2096519.677726
800,1.092887,0.010679,0.036764,2398709.652089,0.000000,1773740.448606,1852580.809479,-1025883.614589,2096519.677726
801,1.093026,0.002152,0.019433,2397429.447848,0.000000,1773740.448606,1852580.809479,145616.463443,2096519.677726
802,1.094405,0.009658,0.010254,2361455.985722,0.000000,1773740.448606,1852580.809479,-513416.869560,2096519.677726
803,1.096198,0.008202,0.019689,2385196.033974,0.000000,1773740.448606,1852580.809479,543376.895002,2096519.677726
804,1.096230,0.004428,0.019681,2397088.685476,0.000000,1773740.448606,1852580.809479,402404.678090,2096519.677726
805,1.097405,-0.007759,0.013303,2426994.507299,0.000000,1773740.448606,1852580.809479,476299.413621,2096519.677726
806,1.097493,-0.006982,0.032732,2455868.462262,0.000000,1773740.448606,1852580.809479,529102.837291,2096519.677726
807,1.097631,0.010542,-0.018235,2317624.530188,0.000000,1773740.448606,1852580.809479,-340116.633690,2096519.677726
808,1.098182,-0.001526,-0.001537,2384999.901539,0.000000,1773740.448606,1852580.809479,1153639.210575,2096519.677726
809,1.099019,-0.003954,-0.000842,2395425.814136,0.000000,1773740.448606,1852580.809479,459174.928520,2096519.677726
810,1.099057,-0.005354,0.016743,2428343.091975,0.000000,1773740.448606,1852580.809479,182641.856519,2096519.677726
811,1.099121,-0.006228,0.041714,2470972.881887,0.000000,1773740.448606,1852580.809479,-442897.752322,2096519.677726
812,1.101345,0.019400,0.031435,2379500.351424,0.000000,1773740.448606,1852580.809479,-535789.482578,2096519.677726
813,1.101439,-0.001400,0.009514,2409101.313237,0.000000,1773740.448606,1852580.809479,1512119.035042,2096519.677726
814,1.103606,0.013900,0.004182,2356519.019723,0.000000,1773740.448606,1852580.809479,84597.204012,2096519.677726
815,1.104546,-0.014631,0.007937,2453495.835768,0.000000,1773740.448606,1852580.809479,-691889.478199,2096519.677726
816,1.104827,0.000324,0.024888,2435232.511872,0.000000,1773740.448606,1852580.809479,92657.741870,2096519.677726
817,1.106119,0.008922,0.018349,2400534.868536,0.000000,1773740.448606,1852580.809479,1235381.585137,2096519.677726
818,1.106869,0.002865,0.021964,2426700.337928,0.000000,1773740.448606,1852580.809479,490952.894410,2096519.677726
819,1.109278,-0.000039,0.006054,2414772.944532,0.000000,1773740.448606,1852580.809479,-818174.411160,2096519.677726
820,1.109685,0.000282,0.028513,2450648.754487,0.000000,1773740.448606,1852580.809479,2300704.505914,2096519.677726
821,1.109852,0.015748,0.009705,2372387.679633,0.000000,1773740.448606,1852580.809479,-2118421.054154,2096519.677726
822,1.110409,0.016100,0.007503,2368762.703778,0.000000,1773740.448606,1852580.809479,-1053467.703715,2096519.677726
823,1.112795,0.019661,0.026861,2394085.498465,0.000000,1773740.448606,1852580.809479,-144708.243191,2096519.677726
824,1.113613,0.017647,0.009801,2374105.185248,0.000000,1773740.448606,1852580.809479,509381.820146,2096519.677726
825,1.113617,0.013699,0.040508,2436309.252424,0.000000,1773740.448606,1852580.809479,-2024780.714122,2096519.677726
826,1.115391,-0.004680,0.001340,2433574.961555,0.000000,1773740.448606,1852580.809479,-1313206.570224,2096519.677726
827,1.115458,-0.004221,0.006695,2440875.926867,0.000000,1773740.448606,1852580.809479,612294.092673,2096519.677726
828,1.115460,0.004634,0.001042,2404338.570969,0.000000,1773740.448606,1852580.809479,-1015313.833383,2096519.677726
829,1.116639,0.004504,0.006868,2416520.053370,0.000000,1773740.448606,1852580.809479,-1390149.575219,2096519.677726
830,1.116988,0.006328,0.040292,2465098.126281,0.000000,1773740.448606,1852580.809479,-859913.777908,2096519.677726
831,1.121372,-0.000943,0.003779,2437691.381658,0.000000,1773740.448606,1852580.809479,-301511.994824,2096519.677726
832,1.121555,0.008334,0.029575,2450805.344080,0.000000,1773740.448606,1852580.809479,-154158.069240,2096519.677726
833,1.121948,0.006713,0.026492,2451617.138013,0.000000,1773740.448606,1852580.809479,271729.990183,2096519.677726
834,1.125046,0.018650,0.007750,2390482.925794,0.000000,1773740.448606,1852580.809479,-796913.164512,2096519.677726
835,1.126073,-0.011252,0.027450,2515329.547954,0.000000,1773740.448606,1852580.809479,2757468.361503,2096519.677726
836,1.128971,0.013872,0.043066,2469723.211892,0.000000,1773740.448606,1852580.809479,-756413.915779,2096519.677726
837,1.130926,0.000860,0.033651,2497977.679384,2153381.737421,1773740.448606,1852580.809479,-395283.065350,2096519.677726
838,1.132714,-0.002537,0.010170,2474765.369366,0.000000,1773740.448606,1852580.809479,-967283.390059,2096519.677726
839,1.133000,0.008289,-0.007544,2413773.956460,0.000000,1773740.448606,1852580.809479,337953.012647,2096519.677726
840,1.135117,0.007437,0.028515,2478114.433356,2158988.113667,1773740.448606,1852580.809479,415822.008150,2096519.677726
841,1.135786,0.002563,0.024090,2487170.458502,0.000000,1773740.448606,1852580.809479,228348.338743,2096519.677726
842,1.136075,0.022765,0.036445,2445842.851544,0.000000,1773740.448606,1852580.809479,792682.393611,2096519.677726
843,1.137759,0.001048,0.006458,2467754.525399,0.000000,1773740.448606,1852580.809479,-786591.725206,2096519.677726
844,1.137930,-0.001178,0.022432,2499932.714457,0.000000,1773740.448606,1852580.809479,411199.922181,2096519.677726
845,1.139124,-0.006053,0.006126,2491345.436646,0.000000,1773740.448606,1852580.809479,-1382458.973230,2096519.677726
846,1.139603,0.008087,0.003588,2445269.493513,0.000000,1773740.448606,1852580.809479,327185.800484,2096519.677726
847,1.143485,0.015903,0.004597,2430429.446617,0.000000,1773740.448606,1852580.809479,-539678.633229,2096519.677726
848,1.144669,-0.008232,0.021331,2532041.629977,0.000000,1773740.448606,1852580.809479,-194672.114898,2096519.677726
849,1.146368,0.009500,0.023146,2485061.814632,0.000000,1773740.448606,1852580.809479,-684712.628979,2096519.677726
850,1.147984,0.006306,0.042266,2527504.550366,0.000000,1773740.448606,1852580.809479,-613909.282276,2096519.677726
851,1.148059,0.024311,0.051451,2488089.665058,0.000000,1773740.448606,1852580.809479,957640.782680,2096519.677726
852,1.149952,0.010455,0.012478,2472256.339321,0.000000,1773740.448606,1852580.809479,879258.383604,2096519.677726
853,1.150990,-0.000351,0.031542,2536352.927791,0.000000,1773740.448606,1852580.809479,-777291.348328,2096519.677726
854,1.151670,0.000370,0.013108,2506931.992619,0.000000,1773740.448606,1852580.809479,-510983.130527,2096519.677726
855,1.151774,-0.001559,-0.003245,2487343.356392,0.000000,1773740.448606,1852580.809479,1927682.769417,2096519.677726
856,1.152244,0.000471,0.003957,2493425.844400,0.000000,1773740.448606,1852580.809479,-52286.665096,2096519.677726
857,1.152388,0.005344,0.022498,2508048.745476,0.000000,1773740.448606,1852580.809479,38695.567834,2096519.677726
858,1.153755,-0.005445,0.012426,2527163.336864,0.000000,1773740.448606,1852580.809479,-2346829.205072,2096519.677726
859,1.155002,0.001119,0.000633,2491545.336180,2185937.623438,1773740.448606,1852580.809479,439106.814364,2096519.677726
860,1.155334,0.014004,0.001641,2454686.740419,0.000000,1773740.448606,1852580.809479,378114.060448,2096519.677726
861,1.158945,-0.002019,0.020744,2539619.675178,0.000000,1773740.448606,1852580.809479,-767184.160104,2096519.677726
862,1.163349,0.006135,-0.009901,2475860.273252,0.000000,1773740.448606,1852580.809479,1739136.975493,2096519.677726
863,1.165058,0.011030,0.053348,2562605.542231,0.000000,1773740.448606,1852580.809479,-598860.868626,2096519.677726
864,1.165807,0.013672,0.010739,2490283.340311,0.000000,1773740.448606,1852580.809479,-1106018.009107,2096519.677726
865,1.167054,0.008697,0.003430,2496191.346133,0.000000,1773740.448606,1852580.809479,-123034.531042,2096519.677726
866,1.167070,0.004123,0.029009,2549436.577810,2202566.617019,1773740.448606,1852580.809479,-94742.549045,2096519.677726
867,1.168807,0.005642,0.009257,2517751.064105,0.000000,1773740.448606,1852580.809479,-417824.305790,2096519.677726
868,1.170633,-0.004796,0.002409,2541580.295377,0.000000,1773740.448606,1852580.809479,-161965.720324,2096519.677726
869,1.172920,0.014955,0.011403,2501066.799500,0.000000,1773740.448606,1852580.809479,-986056.399670,2096519.677726
870,1.174646,0.005383,0.008006,2527629.459187,0.000000,1773740.448606,1852580.809479,2850958.006784,2096519.677726
871,1.176160,-0.011053,0.029435,2611026.260619,0.000000,1773740.448606,1852580.809479,-1099585.432555,2096519.677726
872,1.177707,0.004528,0.011055,2540626.704726,0.000000,1773740.448606,1852580.809479,-927258.820034,2096519.677726
873,1.177761,0.008140,-0.012548,2493324.321557,0.000000,1773740.448606,1852580.809479,-313944.595752,2096519.677726
874,1.179489,0.003116,-0.012234,2512172.979237,0.000000,1773740.448606,1852580.809479,1647853.612683,2096519.677726
875,1.180459,-0.015245,-0.001563,2584410.072667,0.000000,1773740.448606,1852580.809479,689271.526553,2096519.677726
876,1.180721,-0.005299,0.031982,2606635.795507,0.000000,1773740.448606,1852580.809479,-382518.911795,2096519.677726
877,1.181668,0.002684,0.046066,2606499.344815,0.000000,1773740.448606,1852580.809479,1107035.605797,2096519.677726
878,1.182162,-0.011132,-0.010345,2562243.436755,0.000000,1773740.448606,1852580.809479,665466.150449,2096519.677726
879,1.183253,0.014260,0.016473,2530615.574577,0.000000,1773740.448606,1852580.809479,157587.049308,2096519.677726
880,1.184080,-0.004495,0.015990,2586421.363493,0.000000,1773740.448606,1852580.809479,561473.964437,2096519.677726
881,1.185835,-0.016906,0.015098,2624045.296084,0.000000,1773740.448606,1852580.809479,952730.531248,2096519.677726
882,1.185889,0.005692,0.032615,2585319.143678,0.000000,1773740.448606,1852580.809479,749178.359570,2096519.677726
883,1.186385,-0.000631,-0.007130,2544197.791977,0.000000,1773740.448606,1852580.809479,728420.933715,2096519.677726
884,1.188969,-0.001940,0.010313,2579446.556314,0.000000,1773740.448606,1852580.809479,685159.972862,2096519.677726
885,1.189537,-0.001034,0.030001,2607527.545691,0.000000,1773740.448606,1852580.809479,-1202160.535669,2096519.677726
886,1.189807,0.003587,0.037919,2606590.430286,0.000000,1773740.448606,1852580.809479,631949.096816,2096519.677726
887,1.191627,0.009332,-0.008674,2522180.272335,0.000000,1773740.448606,1852580.809479,-1448293.776017,2096519.677726
888,1.194174,0.012483,0.031828,2579709.123263,0.000000,1773740.448606,1852580.809479,598201.804050,2096519.677726
889,1.194901,-0.001349,0.001225,2574930.354284,0.000000,1773740.448606,1852580.809479,418734.228513,2096519.677726
890,1.195094,0.001666,0.010028,2579858.444239,2241958.569415,1773740.448606,1852580.809479,645217.796384,2096519.677726
891,1.196206,0.007683,0.005843,2557983.323386,0.000000,1773740.448606,1852580.809479,-1590453.586550,2096519.677726
892,1.197130,-0.008812,-0.002482,2595104.938530,0.000000,1773740.448606,1852580.809479,49340.561471,2096519.677726
893,1.201061,0.004684,0.034226,2618475.623189,0.000000,1773740.448606,1852580.809479,2321256.401471,2096519.677726
894,1.201322,-0.003536,-0.014096,2569952.205369,0.000000,1773740.448606,1852580.809479,66116.135278,2096519.677726
895,1.201403,0.006565,0.022448,2596036.099024,0.000000,1773740.448606,1852580.809479,-846939.527147,2096519.677726
896,1.203005,0.000456,-0.020291,2551943.461784,0.000000,1773740.448606,1852580.809479,92073.490106,2096519.677726
897,1.205345,0.010241,0.016680,2583950.131659,0.000000,1773740.448606,1852580.809479,150769.426246,2096519.677726
898,1.205895,0.001869,0.023993,2620078.879345,0.000000,1773740.448606,1852580.809479,-246983.048503,2096519.677726
899,1.207899,0.000624,0.035395,2644187.466997,0.000000,1773740.448606,1852580.809479,1040361.889361,2096519.677726
900,1.209486,-0.008896,0.027218,2661925.892578,0.000000,1773740.448606,1852580.809479,-589509.221629,2096519.677726
901,1.212052,-0.000234,0.028696,2644220.888409,0.000000,1773740.448606,1852580.809479,-20378.147154,2096519.677726
902,1.212185,0.000780,0.020495,2629421.996159,0.000000,1773740.448606,1852580.809479,-205344.394582,2096519.677726
903,1.214538,0.000136,0.023723,2640305.402928,0.000000,1773740.448606,1852580.809479,-291071.018882,2096519.677726
904,1.216300,0.007225,0.008711,2600836.078196,0.000000,1773740.448606,1852580.809479,-822790.219365,2096519.677726
905,1.217279,-0.008028,0.022157,2666020.558478,0.000000,1773740.448606,1852580.809479,682846.696018,2096519.677726
906,1.218149,-0.011925,-0.006962,2635697.954150,0.000000,1773740.448606,1852580.809479,-1945608.013895,2096519.677726
907,1.218633,0.002310,0.002031,2609248.167498,0.000000,1773740.448606,1852580.809479,-1854318.468855,2096519.677726
908,1.219046,0.000695,0.038456,2668515.476769,0.000000,1773740.448606,1852580.809479,-683989.687326,2096519.677726
909,1.219055,0.005376,0.027338,2638926.711393,0.000000,1773740.448606,1852580.809479,-488399.247278,2096519.677726
910,1.220928,0.010666,-0.021657,2553348.561755,0.000000,1773740.448606,1852580.809479,2346257.136353,2096519.677726
911,1.226689,-0.002033,0.003993,2639233.940733,0.000000,1773740.448606,1852580.809479,-187830.165519,2096519.677726
912,1.231995,-0.012972,0.010992,2689805.798531,0.000000,1773740.448606,1852580.809479,1580904.505906,2096519.677726
913,1.233376,-0.003494,0.013385,2669213.125273,2297458.749029,1773740.448606,1852580.809479,2447793.028146,2096519.677726
914,1.233676,0.010064,-0.020078,2581208.143256,0.000000,1773740.448606,1852580.809479,-433034.418716,2096519.677726
915,1.234941,-0.000836,0.004697,2651767.169096,0.000000,1773740.448606,1852580.809479,-2118363.418848,2096519.677726
916,1.235535,0.008636,0.011319,2635743.089412,0.000000,1773740.448606,1852580.809479,-791218.146359,2096519.677726
917,1.239442,0.018640,0.010076,2612393.008904,0.000000,1773740.448606,1852580.809479,-1459326.919063,2096519.677726
918,1.240135,-0.002515,0.021878,2690891.183938,0.000000,1773740.448606,1852580.809479,1694688.880863,2096519.677726
919,1.240912,0.000818,0.031930,2697559.187155,0.000000,1773740.448606,1852580.809479,1262871.532516,2096519.677726
920,1.241749,-0.005391,0.002265,2673238.710117,0.000000,1773740.448606,1852580.809479,-2480799.766068,2096519.677726
921,1.242685,-0.008763,-0.001560,2678777.602169,0.000000,1773740.448606,1852580.809479,-2719077.998177,2096519.677726
922,1.243419,-0.003947,0.034631,2719074.424526,0.000000,1773740.448606,1852580.809479,-216206.683734,2096519.677726
923,1.245454,0.005897,0.019803,2673800.079157,0.000000,1773740.448606,1852580.809479,761938.628490,2096519.677726
924,1.249613,0.012306,0.036020,2686900.840105,0.000000,1773740.448606,1852580.809479,-3033557.874263,2096519.677726
925,1.249704,-0.001628,-0.002846,2669405.129205,0.000000,1773740.448606,1852580.809479,2245118.887015,2096519.677726
926,1.250214,0.017472,0.034915,2671896.085945,2322461.200177,1773740.448606,1852580.809479,-156870.501257,2096519.677726
927,1.252392,0.012358,0.016406,2663065.189217,0.000000,1773740.448606,1852580.809479,-834649.778906,2096519.677726
928,1.252577,-0.003854,0.005502,2692914.042743,0.000000,1773740.448606,1852580.809479,577071.115633,2096519.677726
929,1.259987,0.000026,-0.014921,2665461.608133,0.000000,1773740.448606,1852580.809479,-25964.475019,2096519.677726
930,1.261869,0.005319,0.003198,2680448.394199,2339967.819266,1773740.448606,1852580.809479,1734343.596775,2096519.677726
931,1.267327,-0.005292,-0.003382,2710116.527184,0.000000,1773740.448606,1852580.809479,-744910.475938,2096519.677726
932,1.272425,-0.021625,0.028322,2808239.475930,0.000000,1773740.448606,1852580.809479,-1405309.650356,2096519.677726
933,1.273121,0.004936,-0.014613,2675588.369365,0.000000,1773740.448606,1852580.809479,986880.481265,2096519.677726
934,1.284700,-0.000396,0.042905,2792624.000760,0.000000,1773740.448606,1852580.809479,-1323138.500206,2096519.677726
935,1.285241,0.004659,0.001961,2721784.584012,0.000000,1773740.448606,1852580.809479,-44559.980208,2096519.677726
936,1.285790,-0.015711,-0.017288,2751114.504101,0.000000,1773740.448606,1852580.809479,549026.942147,2096519.677726
937,1.292120,0.008538,0.027566,2759644.498070,0.000000,1773740.448606,1852580.809479,752937.192149,2096519.677726
938,1.294878,0.019706,-0.002668,2690376.200647,0.000000,1773740.448606,1852580.809479,-632480.083457,2096519.677726
939,1.299180,0.006042,0.021678,2770283.838991,0.000000,1773740.448606,1852580.809479,1120862.215792,2096519.677726
940,1.302789,-0.011547,0.007466,2803891.023376,0.000000,1773740.448606,1852580.809479,-1783737.716997,2096519.677726
941,1.302922,0.005306,0.028143,2787784.325808,0.000000,1773740.448606,1852580.809479,1583565.823989,2096519.677726
942,1.305858,0.005535,0.004913,2759495.280570,0.000000,1773740.448606,1852580.809479,2145299.533898,2096519.677726
943,1.312431,-0.016162,-0.011350,2806434.594919,0.000000,1773740.448606,1852580.809479,-754411.075091,2096519.677726
944,1.313992,0.006327,0.014300,2784583.771670,0.000000,1773740.448606,1852580.809479,-446408.772337,2096519.677726
945,1.322771,0.010330,0.002433,2772168.184832,0.000000,1773740.448606,1852580.809479,339015.995241,2096519.677726
946,1.325323,0.011900,0.003772,2774198.185481,0.000000,1773740.448606,1852580.809479,-187434.216534,2096519.677726
947,1.326555,-0.001875,-0.006367,2799179.729806,0.000000,1773740.448606,1852580.809479,937655.065950,2096519.677726
948,1.330276,-0.007492,-0.005527,2821664.282956,0.000000,1773740.448606,1852580.809479,-358635.507389,2096519.677726
949,1.333475,0.005546,0.023020,2831910.942497,0.000000,1773740.448606,1852580.809479,814514.404807,2096519.677726
950,1.344274,-0.012470,0.013794,2884625.197445,0.000000,1773740.448606,1852580.809479,849514.764297,2096519.677726
951,1.359300,0.010904,0.009872,2843075.981911,0.000000,1773740.448606,1852580.809479,1247428.855072,2096519.677726
952,1.372660,0.006353,0.022781,2894779.738573,0.000000,1773740.448606,1852580.809479,-351911.904103,2096519.677726
953,1.372746,-0.002357,0.019325,2912778.520083,0.000000,1773740.448606,1852580.809479,-1008298.318584,2096519.677726
954,1.382331,0.006003,0.012377,2897588.207567,0.000000,1773740.448606,1852580.809479,162076.762557,2096519.677726
955,1.382768,0.013932,0.043210,2919267.376158,0.000000,1773740.448606,1852580.809479,590930.141348,2096519.677726
956,1.382905,0.011502,0.017403,2891061.128338,0.000000,1773740.448606,1852580.809479,-1262000.257084,2096519.677726
957,1.388576,0.002392,0.005261,2907610.818907,0.000000,1773740.448606,1852580.809479,590826.013445,2096519.677726
958,1.388907,0.012631,0.011147,2889584.338512,0.000000,1773740.448606,1852580.809479,-186299.397074,2096519.677726
959,1.390943,-0.007780,0.021835,2959551.936558,0.000000,1773740.448606,1852580.809479,1718051.047629,2096519.677726
960,1.391123,0.015769,0.021783,2899458.916240,0.000000,1773740.448606,1852580.809479,40773.965241,2096519.677726
961,1.393716,-0.010209,0.006673,2950152.770716,0.000000,1773740.448606,1852580.809479,-1806060.448539,2096519.677726
962,1.394941,0.010217,0.014978,2910920.079925,0.000000,1773740.448606,1852580.809479,-406320.590667,2096519.677726
963,1.396542,-0.003038,0.016970,2950120.033710,0.000000,1773740.448606,1852580.809479,1367397.455629,2096519.677726
