#Tenor,Date,CHF,EUR,GBP,JPY,USD,BANK_EUR_BORROW,BANK_EUR_LEND,BENCHMARK_EUR,BOND_YIELD_EUR,CHF-LIBOR-3M,CHF-LIBOR-6M,CHF-TOIS,EUR-EONIA,EUR-EURIBOR-12M,EUR-EURIBOR-1M,EUR-EURIBOR-3M,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,JPY-LIBOR-6M,JPY-TONAR,USD-FedFunds,USD-LIBOR-3M,USD-LIBOR-6M,USD-SIFMA,EUHICP,EUHICPXT,FRHICP,UKRPI,USCPI,ZACPI,BANK,BOND_YIELD_EUR_OVER_OIS,CPTY_A,CPTY_B,CPTY_C
132W,2018-08-17,0.972602602451860,0.950449476116078,0.928688579616737,1.001888090974575,0.793885969923059,0.952858593536845,0.938494946363044,0.962556282428693,0.926866992400437,1.023870500753374,1.020995085389419,1.025787112091125,0.950449476116078,0.955197030662231,1.007875973256510,1.003956181977981,0.951159749650500,0.981353920141120,0.978682993013000,0.987789169130219,1.001888090974575,1.005442088613420,0.982658394711893,0.975432626983368,0.978967812836169,0.980629834373915,102.436374434822412,102.365508660459170,101.668982949134517,281.333787941118544,249.254435751496743,119.033582751455810,0.958134966442197,0.975189416635796,0.975002671007519,0.975002671007519,1.000000000000000
133W,2018-08-24,0.972306634887291,0.950083622193827,0.928220169680021,1.001913477414193,0.793270510072747,0.952510079421029,0.938043740352756,0.962278037079053,0.926333879835459,1.024034874182445,1.021137059840827,1.025986981382951,0.950083622193827,0.954865352965864,1.007927713302778,1.003970975032398,0.950798607286343,0.981193348931007,0.978504497901637,0.987683049479735,1.001913477414193,1.005487731467919,0.982497772954080,0.975204846689220,0.978758175914399,0.980445802891119,102.436374434822412,102.365508660459170,101.668982949134517,281.333787941118544,249.254435751496743,119.033582751455810,0.957825005561076,0.975003760979220,0.974815702122998,0.974815702122998,1.000000000000000
134W,2018-08-31,0.972010757387049,0.949717909098727,0.927751995998896,1.001938864497068,0.792655527357492,0.952161692776476,0.937592751271568,0.961999872161565,0.925801073904560,1.024199274000229,1.021279054034489,1.026186889618271,0.949717909098727,0.954533790439552,1.007979456005158,1.003985768304788,0.950437602043008,0.981032803993896,0.978326035344744,0.987576941229843,1.001938864497068,1.005533376394411,0.982337177450913,0.974977119585687,0.978548583884441,0.980261805944890,102.436374434822412,102.365508660459170,101.668982949134517,281.333787941118544,249.254435751496743,119.033582751455810,0.957515144953665,0.974818140667595,0.974628769092084,0.974628769092084,1.000000000000000
135W,2018-09-07,0.971714969923728,0.949352336776571,0.927284058454199,1.001964252223216,0.792041021407395,0.951813433556563,0.937141979015186,0.961721787652980,0.925268574431371,1.024363700210962,1.021421067973152,1.026386836804672,0.949352336776571,0.954202343043304,1.008031201363788,1.004000561795152,0.950076733868432,0.980872285325488,0.978147605336382,0.987470844379316,1.001964252223216,1.005579023392992,0.982176608198101,0.974749445660350,0.978339036736681,0.980077843528745,102.507232908383202,102.503236265343006,101.744258605142619,282.502671217818033,249.619704620302429,119.115922037893625,0.957205384587525,0.974632555694193,0.974441871907904,0.974441871907904,1.000000000000000
136W,2018-09-14,0.971419272469928,0.948986905173171,0.926816356926829,1.001989640592653,0.791426991852844,0.951465301714683,0.936691423479364,0.961443783530055,0.924736381239626,1.024528152818881,1.021563101659559,1.026586822949745,0.948986905173171,0.953871010737142,1.008082949378803,1.004015355503495,0.949716002710573,0.980711792921486,0.977969207870614,0.987364758926931,1.001989640592653,1.005624672463755,0.982016065191354,0.974521824900789,0.978129534461509,0.979893915636204,102.507232908383202,102.503236265343006,101.744258605142619,282.502671217818033,249.619704620302429,119.115922037893625,0.956895724430228,0.974447006052287,0.974255010563582,0.974255010563582,1.000000000000000
137W,2018-09-21,0.971123664998260,0.948621614234360,0.926348891297743,1.002015029605396,0.790813438324513,0.951117297204248,0.936241084559909,0.961165859769552,0.924204494153157,1.024692631828224,1.021705155096458,1.026786848061079,0.948621614234360,0.953539793481103,1.008134700050341,1.004030149429820,0.949355408517408,0.980551326777591,0.977790842941506,0.987258684871462,1.002015029605396,1.005670323606795,0.981855548426382,0.974294257294591,0.977920077049316,0.979710022260788,102.507232908383202,102.503236265343006,101.744258605142619,282.502671217818033,249.619704620302429,119.115922037893625,0.956586164449355,0.974261491735149,0.974068185052246,0.974068185052246,1.000000000000000
138W,2018-09-28,0.970828147481341,0.948256463905993,0.925881661447960,1.002040419261461,0.790200360453364,0.950769419978686,0.935790962152678,0.960888016348241,0.923672912995901,1.024857137243229,1.021847228286595,1.026986912146267,0.948256463905993,0.953208691235238,1.008186453378536,1.004044943574130,0.948994951236931,0.980390886889506,0.977612510543124,0.987152622211687,1.002040419261461,1.005715976822206,0.981695057898895,0.974066742829343,0.977710664490495,0.979526163396020,102.507232908383202,102.503236265343006,101.744258605142619,282.502671217818033,249.619704620302429,119.115922037893625,0.956276704612500,0.974076012736054,0.973881395367025,0.973881395367025,1.000000000000000
139W,2018-10-05,0.970532719891799,0.947891454133945,0.925414667258558,1.002065809560864,0.789587757870642,0.950421669991440,0.935341056153575,0.960610253242898,0.923141637591894,1.025021669068136,1.021989321232716,1.027187015212903,0.947891454133945,0.952877703959611,1.008238209363527,1.004059737936429,0.948634630817160,0.980230473252937,0.977434210669535,0.987046570946379,1.002065809560864,1.005761632110080,0.981534593604604,0.973839281492635,0.977501296775440,0.979342339035423,102.575852293234547,102.576672666246594,101.818234680918465,283.019123053575242,249.272153156444119,119.195659448262973,0.955967344887264,0.973890569048279,0.973694641501048,0.973694641501048,1.000000000000000
140W,2018-10-12,0.970237382202266,0.947526584864113,0.924947908610675,1.002091200503622,0.788975630207882,0.950074047195973,0.934891366458558,0.960332570430307,0.922610667765274,1.025186227307184,1.022131433937569,1.027387157268583,0.947526584864113,0.952546831614301,1.008289968005448,1.004074532516718,0.948274447206131,0.980070085863587,0.977255943314806,0.986940531074316,1.002091200503622,1.005807289470514,0.981374155539221,0.973611873272061,0.977291973894549,0.979158549172521,102.575852293234547,102.576672666246594,101.818234680918465,283.019123053575242,249.272153156444119,119.195659448262973,0.955658085241263,0.973705160665102,0.973507923447448,0.973507923447448,1.000000000000000
141W,2018-10-19,0.969942134385388,0.947161856042412,0.924481385385508,1.002116592089750,0.788363977096901,0.949726551545763,0.934441892963632,0.960054967887257,0.922080003340279,1.025350811964614,1.022273566403902,1.027587338320903,0.947161856042412,0.952216074159399,1.008341729304437,1.004089327315002,0.947914400351899,0.979909724717162,0.977077708473006,0.986834502594273,1.002116592089750,1.005852948903600,0.981213743698459,0.973384518155218,0.977082695838221,0.978974793800842,102.575852293234547,102.576672666246594,101.818234680918465,283.019123053575242,249.272153156444119,119.195659448262973,0.955348925642118,0.973519787579801,0.973321241199355,0.973321241199355,1.000000000000000
142W,2018-10-26,0.969646976413814,0.946797267614781,0.924015097464317,1.002141984319266,0.787752798169804,0.949379182994307,0.933992635564853,0.959777445590545,0.921549644141250,1.025515423044668,1.022415718634462,1.027787558377461,0.946797267614781,0.951885431555012,1.008393493260630,1.004104122331284,0.947554490202539,0.979749389809368,0.976899506138207,0.986728485505026,1.002141984319266,1.005898610409432,0.981053358078032,0.973157216129705,0.976873462596857,0.978791072913911,102.575852293234547,102.576672666246594,101.818234680918465,283.019123053575242,249.272153156444119,119.195659448262973,0.955039866057465,0.973334449785655,0.973134594749905,0.973134594749905,1.000000000000000
143W,2018-11-02,0.969351908260204,0.946432819527178,0.923549044728419,1.002167377192185,0.787142093058979,0.949031941495117,0.933543594158329,0.959500003516974,0.921019589992627,1.025680060551587,1.022557890631997,1.027987817445858,0.946432819527178,0.951554903761260,1.008445259874164,1.004118917565567,0.947194716706146,0.979589081135912,0.976721336304479,0.986622479805352,1.002167377192185,1.005944273988106,0.980892998673654,0.972929967183123,0.976664274160861,0.978607386505257,102.646807248032573,102.646807248032573,101.895845325380947,283.328084019446408,248.581232277312466,119.278110848267858,0.954730906454949,0.973149147275947,0.972947984092231,0.972947984092231,1.000000000000000
144W,2018-11-09,0.969056929897227,0.946068511725583,0.923083227059192,1.002192770708524,0.786531861397100,0.948684827001722,0.933094768640213,0.959222641643354,0.920489840718954,1.025844724489613,1.022700082399257,1.028188115533694,0.946068511725583,0.951224490738277,1.008497029145174,1.004133713017854,0.946835079810835,0.979428798692501,0.976543198965894,0.986516485494027,1.002192770708524,1.005989939639715,0.980732665481039,0.972702771303080,0.976455130520638,0.978423734568410,102.646807248032573,102.646807248032573,101.895845325380947,283.328084019446408,248.581232277312466,119.278110848267858,0.954422046802225,0.972963880043959,0.972761409219472,0.972761409219472,1.000000000000000
145W,2018-11-16,0.968762041297559,0.945704344155995,0.922617644338073,1.002218164868300,0.785922102817127,0.948337839467671,0.932646158906714,0.958945359946502,0.919960396144871,1.026009414862991,1.022842293938991,1.028388452648573,0.945704344155995,0.950894192446209,1.008548801073797,1.004148508688149,0.946475579464741,0.979268542474843,0.976365094116526,0.986410502569828,1.002218164868300,1.006035607364352,0.980572358495903,0.972475628477181,0.976246031666595,0.978240117096900,102.646807248032573,102.646807248032573,101.895845325380947,283.328084019446408,248.581232277312466,119.278110848267858,0.954113287066959,0.972778648082975,0.972574870124764,0.972574870124764,1.000000000000000
146W,2018-11-23,0.968467242433884,0.945340316764436,0.922152296446559,1.002243559671527,0.785312816952303,0.947990978846525,0.932197764854086,0.958668158403241,0.919431256095125,1.026174131675963,1.022984525253947,1.028588828798098,0.945340316764436,0.950564008845219,1.008600575660170,1.004163304576454,0.946116215616018,0.979108312478647,0.976187021750450,0.986304531031530,1.002243559671527,1.006081277162113,0.980412077713963,0.972248538693039,0.976036977589141,0.978056534084261,102.646807248032573,102.646807248032573,101.895845325380947,283.328084019446408,248.581232277312466,119.278110848267858,0.953804627216827,0.972593451386280,0.972388366801247,0.972388366801247,1.000000000000000
147W,2018-11-30,0.968172533278896,0.944976429496947,0.921687183266209,1.002268955118224,0.784704003436155,0.947644245091868,0.931749586378636,0.958391036990401,0.918902420394558,1.026338874932776,1.023126776346875,1.028789243989875,0.944976429496947,0.950233939895482,1.008652352904429,1.004178100682773,0.945756988212839,0.978948108699624,0.976008981861741,0.986198570877912,1.002268955118224,1.006126949033092,0.980251823130934,0.972021501938267,0.975827968278689,0.977872985524023,102.646807248032573,102.646807248032573,101.895845325380947,283.328084019446408,248.581232277312466,119.278110848267858,0.953496067219515,0.972408289947160,0.972201899242061,0.972201899242061,1.000000000000000
148W,2018-12-07,0.967877913805294,0.944612682299590,0.921222304678638,1.002294351208405,0.784095661902495,0.947297638157295,0.931301623376718,0.958113995684819,0.918373888868117,1.026503644637673,1.023269047220527,1.028989698231511,0.944612682299590,0.949903985557186,1.008704132806711,1.004192897007109,0.945397897203398,0.978787931133482,0.975830974444475,0.986092622107749,1.002294351208405,1.006172622977381,0.980091594742535,0.971794518200481,0.975619003725652,0.977689471409724,102.718101088398058,102.694277278731334,101.970161418988923,284.557353619303058,247.927222262829901,119.360956041624590,0.953187607042722,0.972223163758903,0.972015467440348,0.972015467440348,1.000000000000000
149W,2018-12-14,0.967583383985790,0.944249075118449,0.920757660565523,1.002319747942088,0.783487791985419,0.946951157996422,0.930853875744739,0.957837034463338,0.917845661340847,1.026668440794901,1.023411337877652,1.029190191530615,0.944249075118449,0.949574145790535,1.008755915367151,1.004207693549466,0.945038942535908,0.978627779775934,0.975652999492731,0.985986684719820,1.002319747942088,1.006218298995076,0.979931392544485,0.971567587467303,0.975410083920445,0.977505991734896,102.718101088398058,102.694277278731334,101.970161418988923,284.557353619303058,247.927222262829901,119.360956041624590,0.952879246654154,0.972038072814797,0.971829071389250,0.971829071389250,1.000000000000000
150W,2018-12-21,0.967288943793101,0.943885607899627,0.920293250808601,1.002345145319288,0.782880393319307,0.946604804562881,0.930406343379154,0.957560153302809,0.917317737637895,1.026833263408707,1.023553648321002,1.029390723894798,0.943885607899627,0.949244420555745,1.008807700585887,1.004222490309846,0.944680124158602,0.978467654622691,0.975475057000587,0.985880758712901,1.002345145319288,1.006263977086271,0.979771216532501,0.971340709726353,0.975201208853486,0.977322546493079,102.718101088398058,102.694277278731334,101.970161418988923,284.557353619303058,247.927222262829901,119.360956041624590,0.952570999052557,0.971853017108135,0.971642711081913,0.971642711081913,1.000000000000000
151W,2018-12-28,0.966994593199953,0.943522280589250,0.919829075289667,1.002370543340022,0.782273465538821,0.946258577810320,0.929959026176468,0.957283352180089,0.916790117584509,1.026998112483338,1.023695978553327,1.029591295331671,0.943522280589250,0.948914809813048,1.008859488463055,1.004237287288253,0.944321442019733,0.978307555669464,0.975297146962124,0.985774844085769,1.002370543340022,1.006309657251060,0.979611066702304,0.971113884965258,0.974992378515195,0.977139135677810,102.718101088398058,102.694277278731334,101.970161418988923,284.557353619303058,247.927222262829901,119.360956041624590,0.952262929327070,0.971667996632206,0.971456386511482,0.971456386511482,1.000000000000000
152W,2019-01-04,0.966700332179080,0.943159093133463,0.919365133890578,1.002395942004307,0.781667008278908,0.945912477692405,0.929511924033235,0.957006631072040,0.916262801006036,1.027162988023043,1.023838328577381,1.029791905848846,0.943159093133463,0.948585313522687,1.008911278998791,1.004252084484689,0.943962896067572,0.978147482911969,0.975119269371422,0.985668940837202,1.002395942004307,1.006355339489536,0.979450943049615,0.970887113171645,0.974783592895994,0.976955759282627,102.791968108123712,102.672044059695324,102.048017647955618,283.157710888971053,248.411420665033347,119.446791332590593,0.951954959234006,0.971483011380303,0.971270097671104,0.971270097671104,1.000000000000000
153W,2019-01-11,0.966406160703225,0.942796045478432,0.918901426493248,1.002421341312158,0.781061021174795,0.945566504162818,0.929065036846060,0.956729989955534,0.915735787727924,1.027327890032069,1.023980698395913,1.029992555453939,0.942796045478432,0.948255931644920,1.008963072193232,1.004266881899159,0.943604486250411,0.977987436345917,0.974941424222563,0.985563048965978,1.002421341312158,1.006401023801795,0.979290845570153,0.970660394333146,0.974574851986306,0.976772417301072,102.791968108123712,102.672044059695324,102.048017647955618,283.157710888971053,248.411420665033347,119.446791332590593,0.951647088741142,0.971298061345722,0.971083844553928,0.971083844553928,1.000000000000000
154W,2019-01-18,0.966112078745140,0.942433137570343,0.918437952979651,1.002446741263592,0.780455503861996,0.945220657175259,0.928618364511598,0.956453428807446,0.915209077575722,1.027492818514666,1.024123088011679,1.030193244154565,0.942433137570343,0.947926664140020,1.009014868046514,1.004281679531665,0.943246212516562,0.977827415967024,0.974763611509631,0.985457168470874,1.002446741263592,1.006446710187930,0.979130774259642,0.970433728437396,0.974366155776557,0.976589109726687,102.791968108123712,102.672044059695324,102.048017647955618,283.157710888971053,248.411420665033347,119.446791332590593,0.951339317816266,0.971113146521756,0.970897627153102,0.970897627153102,1.000000000000000
155W,2019-01-25,0.965818086277583,0.942070369355405,0.917974713231823,1.002472141858624,0.779850455976305,0.944874936683445,0.928171906926552,0.956176947604662,0.914682670375079,1.027657773475085,1.024265497427430,1.030393971958343,0.942070369355405,0.947597510968272,1.009066666558774,1.004296477382211,0.942888074814356,0.977667421771004,0.974585831226710,0.985351299350668,1.002472141858624,1.006492398648035,0.978970729113804,0.970207115472030,0.974157504257175,0.976405836553013,102.791968108123712,102.672044059695324,102.048017647955618,283.157710888971053,248.411420665033347,119.446791332590593,0.951031646427177,0.970928266901703,0.970711445461778,0.970711445461778,1.000000000000000
156W,2019-02-01,0.965524183273322,0.941707740779845,0.917511707131857,1.002497543097273,0.779245877153798,0.944529342641108,0.927725663987676,0.955900546324070,0.914156565951744,1.027822754917576,1.024407926645918,1.030594738872890,0.941707740779845,0.947268472089976,1.009118467730148,1.004311275450800,0.942530073092143,0.977507453753575,0.974408083367884,0.985245441604138,1.002497543097273,1.006538089182205,0.978810710128361,0.969980555424689,0.973948897418591,0.976222597773596,102.866035420325645,102.790861772922852,102.126956504922745,285.167675497128300,249.594973235395912,119.532859368332893,0.950724074541685,0.970743422478860,0.970525299473108,0.970525299473108,1.000000000000000
157W,2019-02-08,0.965230369705133,0.941345251789913,0.917048934561906,1.002522944979553,0.778641767030835,0.944183875002000,0.927279635591773,0.955624224942569,0.913630764131567,1.027987762846390,1.024550375669900,1.030795544905829,0.941345251789913,0.946939547465445,1.009170271560773,1.004326073737434,0.942172207298294,0.977336319035273,0.974216600587325,0.985130768894779,1.002522944979553,1.006583781790533,0.978650717299039,0.969754048283015,0.973740335251235,0.976039393381981,102.866035420325645,102.790861772922852,102.126956504922745,285.167675497128300,249.594973235395912,119.532859368332893,0.950416602127609,0.970558639707296,0.970339189180246,0.970339189180246,1.000000000000000
158W,2019-02-15,0.964928436169552,0.940982899244052,0.916593023891558,1.002541439460500,0.778030551072436,0.943838530622689,0.926833818594300,0.955347980302095,0.913105264740497,1.028120002712638,1.024660166399753,1.030995960651059,0.940982899244052,0.946609966629044,1.009193395106094,1.004317413614618,0.941814483833078,0.977150293256505,0.974006802892028,0.985004342577859,1.002541439460500,1.006626948667329,0.978472352254947,0.969502667057487,0.973507851369664,0.975851229467439,102.866035420325645,102.790861772922852,102.126956504922745,285.167675497128300,249.594973235395912,119.532859368332893,0.950109229152779,0.970373927383777,0.970153114576347,0.970153114576347,1.000000000000000
159W,2019-02-22,0.964620442021360,0.940620682063239,0.916142308802557,1.002550723460115,0.777414138783370,0.943493308428338,0.926388211883233,0.955071811337592,0.912580067604583,1.028227661197847,1.024745458375623,1.031195842700096,0.940620682063239,0.946279922884789,1.009195007014801,1.004291160107135,0.941456901025198,0.976964302885805,0.973797050376698,0.984877932485803,1.002550723460115,1.006663797637616,0.978248033698672,0.969232661029214,0.973257452891157,0.975633144715085,102.866035420325645,102.790861772922852,102.126956504922745,285.167675497128300,249.594973235395912,119.532859368332893,0.949801955585037,0.970189250213871,0.969967075654566,0.969967075654566,1.000000000000000
160W,2019-03-01,0.964312546181386,0.940258604312469,0.915691815343097,1.002560007545705,0.776798214860871,0.943148212503851,0.925942819412667,0.954795722207138,0.912055172549977,1.028335330956398,1.024830757451136,1.031395763500821,0.940258604312469,0.945949994213137,1.009196618926082,1.004264907285936,0.941099453982340,0.976778347916433,0.973587343031604,0.984751538616531,1.002560007545705,1.006700647956811,0.978023766568291,0.968962730197490,0.973007118818291,0.975415108700652,102.933107378607005,102.948954560696421,102.199188596232645,286.292676733023995,251.030958261330738,119.610798631025801,0.949494781392231,0.970004608190887,0.969781072408061,0.969781072408061,1.000000000000000
161W,2019-03-08,0.964004748618251,0.939896665938070,0.915241543404197,1.002569291717269,0.776182778918021,0.942803242803044,0.925497641079599,0.954519712887654,0.911530579402927,1.028443011989473,1.024916063626883,1.031595723060747,0.939896665938070,0.945620180573967,1.009198230839938,1.004238655151003,0.940742142652959,0.976592428341650,0.973377680847019,0.984625160967959,1.002569291717269,1.006737499624963,0.977799550852012,0.968692874541374,0.972756849134502,0.975197121413246,102.933107378607005,102.948954560696421,102.199188596232645,286.292676733023995,251.030958261330738,119.610798631025801,0.949187706542225,0.969820001308137,0.969595104829992,0.969595104829992,1.000000000000000
162W,2019-03-15,0.963697049300587,0.939534866886391,0.914791492876929,1.002578575974810,0.775567830568207,0.942458399279748,0.925052676781073,0.954243783356069,0.911006287989784,1.028550704298253,1.025001376903455,1.031795721387387,0.939534866886391,0.945290481927172,1.009199842756369,1.004212403702318,0.940384966985526,0.976406544154721,0.973168063813217,0.984498799538006,1.002578575974810,1.006774352642121,0.977575386538051,0.968423094039928,0.972506643823226,0.974979182841979,102.933107378607005,102.948954560696421,102.199188596232645,286.292676733023995,251.030958261330738,119.610798631025801,0.948880731002890,0.969635429558932,0.969409172913518,0.969409172913518,1.000000000000000
163W,2019-03-22,0.963389448197035,0.939173207103804,0.914341663652418,1.002587860318327,0.774953369425121,0.942113681887813,0.924607926414186,0.953967933589317,0.910482298136996,1.028658407883917,1.025086697281443,1.031995758488259,0.939173207103804,0.944960898232660,1.009201454675374,1.004186152939863,0.940027926928535,0.976220695348908,0.972958491920477,0.984372454324591,1.002587860318327,1.006811207008334,0.977351273614622,0.968153388672223,0.972256502867908,0.974761292975963,102.933107378607005,102.948954560696421,102.199188596232645,286.292676733023995,251.030958261330738,119.610798631025801,0.948573854742107,0.969450892936587,0.969223276651801,0.969223276651801,1.000000000000000
164W,2019-03-29,0.963081945276245,0.938811686536697,0.913892055621843,1.002597144747821,0.774339395102765,0.941769090581104,0.924163389876082,0.953692163564342,0.909958609671113,1.028766122747646,1.025172024761437,1.032195834370878,0.938811686536697,0.944631429450350,1.009203066596954,1.004159902863620,0.939671022430498,0.976034881917478,0.972748965159076,0.984246125325632,1.002597144747821,1.006848062723653,0.977127212069945,0.967883758417334,0.972006426251993,0.974543451804314,102.933107378607005,102.948954560696421,102.199188596232645,286.292676733023995,251.030958261330738,119.610798631025801,0.948267077727769,0.969266391434415,0.969037416038003,0.969037416038003,1.000000000000000
165W,2019-04-05,0.962774540506880,0.938450305131482,0.913442668676437,1.002606429263293,0.773725907215442,0.941424625313503,0.923719067063957,0.953416473258091,0.909435222418785,1.028873848890623,1.025257359344030,1.032395949042765,0.938450305131482,0.944302075540178,1.009204678521108,1.004133653473570,0.939314253439946,0.975849103853697,0.972539483519295,0.984119812539049,1.002606429263293,1.006884919788125,0.976903201892239,0.967614203254341,0.971756413958933,0.974325659316149,103.007556872875924,103.053073240848832,102.280194402136289,287.626094993573133,251.757899745907508,119.697310771715664,0.947960399927779,0.969081925045734,0.968851591065289,0.968851591065289,1.000000000000000
166W,2019-04-12,0.962467233857610,0.938089062834591,0.912993502707487,1.002615713864744,0.773112905377764,0.941080286038911,0.923274957875055,0.953140862647519,0.908912136206761,1.028981586314027,1.025342701029812,1.032596102511438,0.938089062834591,0.943972836462093,1.009206290447837,1.004107404769697,0.938957619905431,0.975663361150834,0.972330046991418,0.983993515962761,1.002615713864744,1.006921778201802,0.976679243069730,0.967344723162333,0.971506465972183,0.974107915500589,103.007556872875924,103.053073240848832,102.280194402136289,287.626094993573133,251.757899745907508,119.697310771715664,0.947653821310051,0.968897493763860,0.968665801726823,0.968665801726823,1.000000000000000
167W,2019-04-23,0.961984521576072,0.937521677294853,0.912288116671861,1.002630304126454,0.772150597868252,0.940539435911016,0.922577503365864,0.952707921221869,0.908090751395713,1.029150910773285,1.025476823745947,1.032910707794219,0.937521677294853,0.943455692679350,1.009208823480756,1.004066158192780,0.938397469332554,0.975371551187918,0.972001023568703,0.983795082660717,1.002630304126454,1.006979701292212,0.976327411507356,0.966921406070062,0.971113820449644,0.973765844959930,103.007556872875924,103.053073240848832,102.280194402136289,287.626094993573133,251.757899745907508,119.697310771715664,0.947172255222266,0.968607744092068,0.968373919031384,0.968373919031384,1.000000000000000
168W,2019-04-26,0.961852914794090,0.937366995351610,0.912095833264362,1.002634283325587,0.771888358311312,0.940391985284432,0.922387379956140,0.952589880421268,0.907866866211115,1.029197095006843,1.025513405713309,1.032996525869233,0.937366995351610,0.943314702642047,1.009209514309019,1.004054909420406,0.938244758998814,0.975291981800939,0.971911309232516,0.983740971432748,1.002634283325587,1.006995499076964,0.976231479443209,0.966805988107643,0.971006762851456,0.973672573843773,103.007556872875924,103.053073240848832,102.280194402136289,287.626094993573133,251.757899745907508,119.697310771715664,0.947040961493083,0.968528736493810,0.968294329925307,0.968294329925307,1.000000000000000
169W,2019-05-03,0.961545902317233,0.937006170058487,0.911647329573027,1.002643568184980,0.771276812313286,0.940048023712428,0.921943911020862,0.952314508759532,0.907344682081490,1.029304866278618,1.025598768712206,1.033196795773403,0.937006170058487,0.942985807820055,1.009211126243472,1.004028662774954,0.937888531523913,0.975106345140450,0.971702007982069,0.983614723474864,1.002643568184980,1.007032361538548,0.976007674615659,0.966536733103166,0.970757007684411,0.973454975980771,103.079796454808815,103.061350428360939,102.359624427387956,288.282573710781094,252.524941885668426,119.781254939999471,0.946734680229721,0.968344410492275,0.968108647448594,0.968108647448594,1.000000000000000
170W,2019-05-10,0.961238987835255,0.936645483659621,0.911199046423825,1.002652853130354,0.770665750826399,0.939704187949199,0.921500655298277,0.952039216701363,0.906822798300160,1.029412648835546,1.025684138816659,1.033397104504455,0.936645483659621,0.942657027670084,1.009212738180500,1.004002416815605,0.937532439299448,0.974920743813964,0.971492751804677,0.983488491718955,1.002652853130354,1.007069225349534,0.975783921096228,0.966267553086078,0.970507316757540,0.973237426746878,103.079796454808815,103.061350428360939,102.359624427387956,288.282573710781094,252.524941885668426,119.781254939999471,0.946428498020377,0.968160119570829,0.967923000578804,0.967923000578804,1.000000000000000
171W,2019-05-17,0.960932171316879,0.936284936101546,0.910750983708311,1.002662138161712,0.770055173466785,0.939360477948728,0.921057612685875,0.951764004223749,0.906301214694372,1.029520442678809,1.025769516027257,1.033597452069917,0.936284936101546,0.942328362152153,1.009214350120102,1.003976171542343,0.937176482274070,0.974735177814755,0.971283540690636,0.983362276162943,1.002662138161712,1.007106090509970,0.975560218873154,0.965998448035496,0.970257690054320,0.973019926131227,103.079796454808815,103.061350428360939,102.359624427387956,288.282573710781094,252.524941885668426,119.781254939999471,0.946122414833016,0.967975863722797,0.967737389309110,0.967737389309110,1.000000000000000
172W,2019-05-24,0.960625452730836,0.935924527330818,0.910303141318090,1.002671423279054,0.769445079850885,0.939016893665015,0.920614783081196,0.951488871303685,0.905779931091470,1.029628247809589,1.025854900344594,1.033797838477318,0.935924527330818,0.941999811226295,1.009215962062279,1.003949926955149,0.936820660396447,0.974549647136100,0.971074374630241,0.983236076804747,1.002671423279054,1.007142957019907,0.975336567934675,0.965729417930541,0.970008127558231,0.972802474122951,103.079796454808815,103.061350428360939,102.359624427387956,288.282573710781094,252.524941885668426,119.781254939999471,0.945816430635613,0.967791642941504,0.967551813632684,0.967551813632684,1.000000000000000
173W,2019-05-31,0.960318832045865,0.935564257294012,0.909855519144821,1.002680708482380,0.768835469595442,0.938673435052078,0.920172166381829,0.951213817918173,0.905258947318902,1.029736064229068,1.025940291769259,1.033998263734188,0.935564257294012,0.941671374852556,1.009217574007030,1.003923683054006,0.936464973615265,0.974364151771275,0.970865253613789,0.983109893642289,1.002680708482380,1.007179824879393,0.975112968269036,0.965460462750342,0.969758629252759,0.972585070711190,103.079796454808815,103.061350428360939,102.359624427387956,288.282573710781094,252.524941885668426,119.781254939999471,0.945510545396155,0.967607457220274,0.967366273542702,0.967366273542702,1.000000000000000
174W,2019-06-07,0.960012309230719,0.935204125937726,0.909408117080219,1.002689993771691,0.768226342317502,0.938330102063952,0.919729762485414,0.950938844044222,0.904738263204210,1.029843891938428,1.026025690301845,1.034198727848059,0.935204125937726,0.941343052990996,1.009219185954356,1.003897439838895,0.936109421879234,0.974178691713558,0.970656177631581,0.982983726673491,1.002689993771691,1.007216694088478,0.974889419864482,0.965191582474032,0.969509195121393,0.972367715885081,103.154642444680078,103.163201840575127,102.442776370478640,288.762438934632257,253.098784856375147,119.868227818316470,0.945204759082636,0.967423306552437,0.967180769032338,0.967180769032338,1.000000000000000
175W,2019-06-14,0.959705884254159,0.934844133208576,0.908960935016048,1.002699279146988,0.767617697634415,0.937986894654685,0.919287571289637,0.950663949658846,0.904217878575039,1.029951730938851,1.026111095942944,1.034399230826463,0.934844133208576,0.941014845601691,1.009220797904257,1.003871197309799,0.935754005137078,0.973993266956231,0.970447146673917,0.982857575896275,1.002699279146988,1.007253564647211,0.974665922709261,0.964922777080750,0.969259825147627,0.972150409633767,103.154642444680078,103.163201840575127,102.442776370478640,288.762438934632257,253.098784856375147,119.868227818316470,0.944899071663065,0.967239190931321,0.966995300094771,0.966995300094771,1.000000000000000
