#Portfolio,RiskClass,RiskType,PLDate1,PLDate2,PLAmount
All,All,All,2017-05-25,2017-06-09,31696.270621
All,All,All,2017-05-26,2017-06-12,-35025.309161
All,All,All,2017-05-30,2017-06-13,-33316.358214
All,All,All,2017-05-31,2017-06-14,101188.044224
All,All,All,2017-06-01,2017-06-15,166533.015923
All,All,All,2017-06-02,2017-06-16,271652.890854
All,All,All,2017-06-05,2017-06-19,342714.699745
All,All,All,2017-06-06,2017-06-20,445326.588395
All,All,All,2017-06-07,2017-06-21,298095.497143
All,All,All,2017-06-08,2017-06-22,217556.419915
All,All,All,2017-06-09,2017-06-23,58941.489909
All,All,All,2017-06-12,2017-06-26,85769.718059
All,All,All,2017-06-13,2017-06-27,-301210.119883
All,All,All,2017-06-14,2017-06-28,-374686.562511
All,All,All,2017-06-15,2017-06-29,-709138.808840
All,All,All,2017-06-16,2017-06-30,-566657.513974
All,All,All,2017-06-19,2017-07-03,-531566.497776
All,All,All,2017-06-20,2017-07-05,-534338.898466
All,All,All,2017-06-21,2017-07-06,-629344.761313
All,All,All,2017-06-22,2017-07-07,-604913.451869
All,All,All,2017-06-23,2017-07-10,-481773.050126
All,All,All,2017-06-26,2017-07-11,-670140.856511
All,All,All,2017-06-27,2017-07-12,-114059.205180
All,All,All,2017-06-28,2017-07-13,12531.211977
All,All,All,2017-06-29,2017-07-14,-26122.120822
All,All,All,2017-06-30,2017-07-17,-73837.256763
All,All,All,2017-07-03,2017-07-18,-423346.709831
All,All,All,2017-07-05,2017-07-19,-355676.681218
All,All,All,2017-07-06,2017-07-20,-470409.829465
All,All,All,2017-07-07,2017-07-21,-625631.489059
All,All,All,2017-07-10,2017-07-24,-575752.818554
All,All,All,2017-07-11,2017-07-25,-409270.256089
All,All,All,2017-07-12,2017-07-26,-784417.305441
All,All,All,2017-07-13,2017-07-27,-686610.424137
All,All,All,2017-07-14,2017-07-28,-673476.813568
All,All,All,2017-07-17,2017-07-31,-891200.269547
All,All,All,2017-07-18,2017-08-01,-582293.912897
All,All,All,2017-07-19,2017-08-02,-828558.981838
All,All,All,2017-07-20,2017-08-03,-579138.688274
All,All,All,2017-07-21,2017-08-04,-260364.223400
All,All,All,2017-07-24,2017-08-07,-383589.358356
All,All,All,2017-07-25,2017-08-08,-247660.106330
All,All,All,2017-07-26,2017-08-09,-64326.916446
All,All,All,2017-07-27,2017-08-10,-246931.468929
All,All,All,2017-07-28,2017-08-11,-186344.290902
All,All,All,2017-07-31,2017-08-14,156499.925164
All,All,All,2017-08-01,2017-08-15,140957.188952
All,All,All,2017-08-02,2017-08-16,222153.734260
All,All,All,2017-08-03,2017-08-17,387356.481671
All,All,All,2017-08-04,2017-08-18,23694.666686
All,All,All,2017-08-07,2017-08-21,-4306.346508
All,All,All,2017-08-08,2017-08-22,-7075.783629
All,All,All,2017-08-09,2017-08-23,-85118.760944
All,All,All,2017-08-10,2017-08-24,-19260.782315
All,All,All,2017-08-11,2017-08-25,-223570.052764
All,All,All,2017-08-15,2017-08-29,-569320.673161
All,All,All,2017-08-16,2017-08-30,-317262.136815
All,All,All,2017-08-17,2017-08-31,-494700.377542
All,All,All,2017-08-18,2017-09-01,-234079.339140
All,All,All,2017-08-21,2017-09-05,-291678.596548
All,All,All,2017-08-22,2017-09-06,-409988.023717
All,All,All,2017-08-23,2017-09-07,-553440.964965
All,All,All,2017-08-24,2017-09-08,-593479.522578
All,All,All,2017-08-25,2017-09-11,-67469.626370
All,All,All,2017-08-29,2017-09-13,230402.814266
All,All,All,2017-08-30,2017-09-14,-25041.871280
All,All,All,2017-08-31,2017-09-15,-12523.058048
All,All,All,2017-09-01,2017-09-18,-193817.342261
All,All,All,2017-09-05,2017-09-19,-130506.623662
All,All,All,2017-09-06,2017-09-20,108317.229857
All,All,All,2017-09-07,2017-09-21,240229.861247
All,All,All,2017-09-08,2017-09-22,249549.861550
All,All,All,2017-09-11,2017-09-25,292703.431488
All,All,All,2017-09-12,2017-09-26,453647.578826
All,All,All,2017-09-13,2017-09-27,393248.846645
All,All,All,2017-09-14,2017-09-28,343300.540840
All,All,All,2017-09-15,2017-09-29,331269.036094
All,All,All,2017-09-18,2017-10-02,581481.416327
All,All,All,2017-09-19,2017-10-03,666773.768255
All,All,All,2017-09-20,2017-10-04,388452.200131
All,All,All,2017-09-21,2017-10-05,644459.653445
All,All,All,2017-09-22,2017-10-06,581586.192493
All,All,All,2017-09-25,2017-10-10,178178.982293
All,All,All,2017-09-26,2017-10-11,-105801.176162
All,All,All,2017-09-27,2017-10-12,-176446.914478
All,All,All,2017-09-28,2017-10-13,-44518.353465
All,All,All,2017-09-29,2017-10-16,93550.334869
All,All,All,2017-10-02,2017-10-17,-29653.534592
All,All,All,2017-10-03,2017-10-18,-61208.965503
All,All,All,2017-10-04,2017-10-19,-206889.469374
All,All,All,2017-10-05,2017-10-20,-167007.186655
All,All,All,2017-10-06,2017-10-23,-15073.270154
All,All,All,2017-10-10,2017-10-24,119797.125575
All,All,All,2017-10-11,2017-10-25,140860.057128
All,All,All,2017-10-12,2017-10-26,483541.990395
All,All,All,2017-10-13,2017-10-27,553535.781039
All,All,All,2017-10-16,2017-10-30,382563.027322
All,All,All,2017-10-17,2017-10-31,305728.867724
All,All,All,2017-10-18,2017-11-01,428193.542315
All,All,All,2017-10-19,2017-11-02,479712.554381
All,All,All,2017-10-20,2017-11-03,427392.992093
All,All,All,2017-10-23,2017-11-06,358894.587243
All,All,All,2017-10-24,2017-11-07,447867.938301
All,All,All,2017-10-25,2017-11-08,539268.813689
All,All,All,2017-10-26,2017-11-09,11952.289692
All,All,All,2017-10-27,2017-11-13,-136069.899045
All,All,All,2017-10-30,2017-11-14,-380199.062299
All,All,All,2017-10-31,2017-11-15,-368693.325606
All,All,All,2017-11-01,2017-11-16,-402543.449892
All,All,All,2017-11-02,2017-11-17,-325029.055003
All,All,All,2017-11-03,2017-11-20,-298100.867796
All,All,All,2017-11-06,2017-11-21,-312563.761432
All,All,All,2017-11-07,2017-11-22,-582250.632738
All,All,All,2017-11-08,2017-11-24,-788300.420376
All,All,All,2017-11-09,2017-11-27,-568125.719568
All,All,All,2017-11-13,2017-11-28,-384017.035247
All,All,All,2017-11-14,2017-11-29,-51488.353687
All,All,All,2017-11-15,2017-11-30,-213068.982729
All,All,All,2017-11-16,2017-12-01,-224616.870924
All,All,All,2017-11-17,2017-12-04,-124439.542448
All,All,All,2017-11-20,2017-12-05,-160700.324437
All,All,All,2017-11-21,2017-12-06,-91567.065520
All,All,All,2017-11-22,2017-12-07,177152.663071
All,All,All,2017-11-24,2017-12-08,463204.831939
All,All,All,2017-11-27,2017-12-11,349119.780513
All,All,All,2017-11-28,2017-12-12,284782.292910
All,All,All,2017-11-29,2017-12-13,55566.191380
All,All,All,2017-11-30,2017-12-14,345659.277344
All,All,All,2017-12-01,2017-12-15,344238.163235
All,All,All,2017-12-04,2017-12-18,254322.469059
All,All,All,2017-12-05,2017-12-19,6988.000758
All,All,All,2017-12-06,2017-12-20,-118074.547684
All,All,All,2017-12-07,2017-12-21,-206232.800466
All,All,All,2017-12-08,2017-12-22,-225879.034825
All,All,All,2017-12-12,2017-12-27,-336402.627018
All,All,All,2017-12-13,2017-12-28,-210102.406054
All,All,All,2017-12-14,2017-12-29,-496218.322149
All,All,All,2017-12-15,2018-01-02,-643689.778839
All,All,All,2017-12-18,2018-01-03,-518753.012234
All,All,All,2017-12-19,2018-01-04,-518664.124327
All,All,All,2017-12-20,2018-01-05,-344162.330164
All,All,All,2017-12-21,2018-01-08,-177053.903816
All,All,All,2017-12-22,2018-01-09,-116605.525048
All,All,All,2017-12-27,2018-01-11,-275715.083326
All,All,All,2017-12-28,2018-01-12,-543022.274127
All,All,All,2017-12-29,2018-01-16,-578774.101318
All,All,All,2018-01-02,2018-01-17,-290756.204337
All,All,All,2018-01-03,2018-01-18,-478200.694378
All,All,All,2018-01-04,2018-01-19,-311644.576820
All,All,All,2018-01-05,2018-01-22,-506884.277486
All,All,All,2018-01-08,2018-01-23,-732079.837100
All,All,All,2018-01-09,2018-01-24,-1043399.937730
All,All,All,2018-01-10,2018-01-25,-990755.937337
All,All,All,2018-01-11,2018-01-26,-848758.095763
All,All,All,2018-01-12,2018-01-29,-418460.165088
All,All,All,2018-01-16,2018-01-30,-281445.790503
All,All,All,2018-01-17,2018-01-31,-486077.237035
All,All,All,2018-01-18,2018-02-01,-604153.865816
All,All,All,2018-01-19,2018-02-02,-495722.698729
All,All,All,2018-01-22,2018-02-05,-188488.807857
All,All,All,2018-01-23,2018-02-06,-117888.781362
All,All,All,2018-01-24,2018-02-07,414137.965373
All,All,All,2018-01-25,2018-02-08,414538.254864
All,All,All,2018-01-26,2018-02-09,480955.318018
All,All,All,2018-01-29,2018-02-12,282560.784640
All,All,All,2018-01-30,2018-02-13,163654.815247
All,All,All,2018-01-31,2018-02-14,-45013.265628
All,All,All,2018-02-01,2018-02-15,40761.125948
All,All,All,2018-02-02,2018-02-16,155264.641145
All,All,All,2018-02-05,2018-02-20,65457.781684
All,All,All,2018-02-06,2018-02-21,225625.028177
All,All,All,2018-02-07,2018-02-22,-161386.819469
All,All,All,2018-02-08,2018-02-23,-121327.572375
All,All,All,2018-02-09,2018-02-26,-161024.032815
All,All,All,2018-02-12,2018-02-27,176627.356983
All,All,All,2018-02-13,2018-02-28,436308.393056
All,All,All,2018-02-14,2018-03-01,486000.075901
All,All,All,2018-02-15,2018-03-02,489543.196648
All,All,All,2018-02-16,2018-03-05,213627.166992
All,All,All,2018-02-20,2018-03-06,-81703.580911
All,All,All,2018-02-21,2018-03-07,-242459.044717
All,All,All,2018-02-22,2018-03-08,112775.363661
All,All,All,2018-02-23,2018-03-09,63618.173148
All,All,All,2018-02-26,2018-03-12,45775.410475
All,All,All,2018-02-27,2018-03-13,-283490.348660
All,All,All,2018-02-28,2018-03-14,-361929.413761
All,All,All,2018-03-01,2018-03-15,-18689.189626
All,All,All,2018-03-02,2018-03-16,152427.390762
All,All,All,2018-03-05,2018-03-19,59942.175792
All,All,All,2018-03-06,2018-03-20,439723.579241
All,All,All,2018-03-07,2018-03-21,240521.851232
All,All,All,2018-03-08,2018-03-22,56295.697522
All,All,All,2018-03-09,2018-03-23,-116393.037144
All,All,All,2018-03-12,2018-03-26,-246038.019042
All,All,All,2018-03-13,2018-03-27,-54009.890904
All,All,All,2018-03-14,2018-03-28,151197.184993
All,All,All,2018-03-15,2018-03-29,25166.291308
All,All,All,2018-03-20,2018-04-03,-59355.168401
All,All,All,2018-03-21,2018-04-04,142266.742856
All,All,All,2018-03-22,2018-04-05,144977.789540
All,All,All,2018-03-23,2018-04-06,186699.567149
All,All,All,2018-03-26,2018-04-09,302808.652548
All,All,All,2018-03-27,2018-04-10,120663.393478
All,All,All,2018-03-28,2018-04-11,-117704.846908
All,All,All,2018-03-29,2018-04-12,-62702.901868
All,All,All,2018-04-03,2018-04-17,-205452.742998
All,All,All,2018-04-04,2018-04-18,-198656.919805
All,All,All,2018-04-05,2018-04-19,-199815.019919
All,All,All,2018-04-06,2018-04-20,36648.149850
All,All,All,2018-04-09,2018-04-23,286523.205981
All,All,All,2018-04-10,2018-04-24,356037.534586
All,All,All,2018-04-11,2018-04-25,550988.284528
All,All,All,2018-04-12,2018-04-26,615805.992686
All,All,All,2018-04-13,2018-04-27,554222.870000
All,All,All,2018-04-16,2018-04-30,797603.098122
All,All,All,2018-04-17,2018-05-01,985104.546010
All,All,All,2018-04-18,2018-05-02,1102619.067772
All,All,All,2018-04-19,2018-05-03,952901.346573
All,All,All,2018-04-20,2018-05-04,895076.439730
All,All,All,2018-04-24,2018-05-08,1005149.686030
All,All,All,2018-04-25,2018-05-09,872493.070515
All,All,All,2018-04-26,2018-05-10,583704.160028
All,All,All,2018-04-27,2018-05-11,579611.852667
All,All,All,2018-04-30,2018-05-14,489518.201672
All,All,All,2018-05-01,2018-05-15,481171.064896
All,All,All,2018-05-02,2018-05-16,464907.482073
All,All,All,2018-05-03,2018-05-17,569033.469616
All,All,All,2018-05-04,2018-05-18,508334.464859
All,All,All,2018-05-08,2018-05-22,256278.673834
All,All,All,2018-05-09,2018-05-23,401094.641051
All,All,All,2018-05-10,2018-05-24,500492.867344
All,All,All,2018-05-11,2018-05-25,733228.246101
All,All,All,2018-05-14,2018-05-29,951155.537637
All,All,All,2018-05-15,2018-05-30,431784.172499
All,All,All,2018-05-16,2018-05-31,261136.045245
All,All,All,2018-05-17,2018-06-01,351970.753012
All,All,All,2018-05-18,2018-06-04,220738.875159
All,All,All,2018-05-21,2018-06-05,201321.567119
All,All,All,2018-05-22,2018-06-06,8270.799178
All,All,All,2018-05-23,2018-06-07,-230331.551060
All,All,All,2018-05-24,2018-06-08,-121053.579062
All,All,All,2018-05-25,2018-06-11,-309807.163274
All,All,All,2018-05-29,2018-06-12,-466340.129964
All,All,All,2018-05-30,2018-06-13,-275777.859464
All,All,All,2018-05-31,2018-06-14,398623.100120
All,All,All,2018-06-01,2018-06-15,188564.509441
All,All,All,2018-06-04,2018-06-18,241389.714371
All,All,All,2018-06-05,2018-06-19,375998.191214
All,All,All,2018-06-06,2018-06-20,627624.740851
All,All,All,2018-06-07,2018-06-21,601749.950964
All,All,All,2018-06-08,2018-06-22,391542.167140
All,All,All,2018-06-11,2018-06-25,311479.355935
All,All,All,2018-06-12,2018-06-26,367879.845215
All,All,All,2018-06-13,2018-06-27,716034.542005
All,All,All,2018-06-14,2018-06-28,79114.117406
All,All,All,2018-06-15,2018-06-29,-100110.205482
All,All,All,2018-06-18,2018-07-02,87644.483738
All,All,All,2018-06-19,2018-07-03,-22932.687396
All,All,All,2018-06-20,2018-07-05,-185607.128546
All,All,All,2018-06-21,2018-07-06,-264527.746836
All,All,All,2018-06-22,2018-07-09,-173813.188698
All,All,All,2018-06-25,2018-07-10,-21864.494126
All,All,All,2018-06-26,2018-07-11,773.796221
All,All,All,2018-06-27,2018-07-12,-225307.085823
All,All,All,2018-06-28,2018-07-13,-220286.305545
All,All,All,2018-06-29,2018-07-16,-17004.831619
All,All,All,2018-07-02,2018-07-17,-45097.073221
All,All,All,2018-07-03,2018-07-18,39800.375609
All,All,All,2018-07-05,2018-07-19,112025.740537
All,All,All,2018-07-06,2018-07-20,92213.656980
All,All,All,2018-07-09,2018-07-23,206463.879583
All,All,All,2018-07-10,2018-07-24,178450.370513
All,All,All,2018-07-11,2018-07-25,-111769.564300
All,All,All,2018-07-12,2018-07-26,86661.741211
All,All,All,2018-07-13,2018-07-27,71201.101860
All,All,All,2018-07-16,2018-07-30,10862.878428
All,All,All,2018-07-17,2018-07-31,-59018.792212
All,All,All,2018-07-18,2018-08-01,-39303.454469
All,All,All,2018-07-19,2018-08-02,173666.254123
All,All,All,2018-07-20,2018-08-03,390243.924999
All,All,All,2018-07-23,2018-08-06,371634.463809
All,All,All,2018-07-24,2018-08-07,234757.500123
All,All,All,2018-07-25,2018-08-08,291561.142010
All,All,All,2018-07-26,2018-08-09,306903.459625
All,All,All,2018-07-27,2018-08-10,638739.933412
All,All,All,2018-07-30,2018-08-13,767008.034387
All,All,All,2018-07-31,2018-08-14,909792.987124
All,All,All,2018-08-01,2018-08-15,836518.182091
All,All,All,2018-08-02,2018-08-16,536832.465738
All,All,All,2018-08-03,2018-08-17,340764.776945
All,All,All,2018-08-06,2018-08-20,160168.989840
All,All,All,2018-08-07,2018-08-21,73834.276828
All,All,All,2018-08-08,2018-08-22,60244.223133
All,All,All,2018-08-09,2018-08-23,-31757.395526
All,All,All,2018-08-10,2018-08-24,-525583.252635
All,All,All,2018-08-14,2018-08-28,-890679.135186
All,All,All,2018-08-15,2018-08-29,-939655.619190
All,All,All,2018-08-16,2018-08-30,-777738.308062
All,All,All,2018-08-17,2018-08-31,-433411.407315
All,All,All,2018-08-20,2018-09-04,-225935.492066
All,All,All,2018-08-21,2018-09-05,-129496.895440
All,All,All,2018-08-22,2018-09-06,-59091.433172
All,All,All,2018-08-23,2018-09-07,-6736.393718
All,All,All,2018-08-24,2018-09-10,125476.327129
All,All,All,2018-08-28,2018-09-12,246002.934459
All,All,All,2018-08-29,2018-09-13,146839.478983
All,All,All,2018-08-30,2018-09-14,205888.351180
All,All,All,2018-08-31,2018-09-17,-116855.439756
All,All,All,2018-09-04,2018-09-18,-156501.641166
All,All,All,2018-09-05,2018-09-19,-60709.853326
All,All,All,2018-09-06,2018-09-20,-327450.589472
All,All,All,2018-09-07,2018-09-21,-470561.247267
All,All,All,2018-09-10,2018-09-24,-383355.504794
All,All,All,2018-09-11,2018-09-25,-418880.955736
All,All,All,2018-09-12,2018-09-26,-280174.897122
All,All,All,2018-09-13,2018-09-27,99797.042609
All,All,All,2018-09-14,2018-09-28,49696.253963
All,All,All,2018-09-17,2018-10-01,264798.817666
All,All,All,2018-09-18,2018-10-02,302667.486091
All,All,All,2018-09-19,2018-10-03,524156.830228
All,All,All,2018-09-20,2018-10-04,713653.635757
All,All,All,2018-09-21,2018-10-05,641599.045234
All,All,All,2018-09-24,2018-10-09,722906.486653
All,All,All,2018-09-25,2018-10-10,708882.438177
All,All,All,2018-09-26,2018-10-11,414658.443831
All,All,All,2018-09-27,2018-10-12,239000.717874
All,All,All,2018-09-28,2018-10-15,141506.902528
All,All,All,2018-10-01,2018-10-16,68325.938421
All,All,All,2018-10-02,2018-10-17,152248.811479
All,All,All,2018-10-03,2018-10-18,83964.183421
All,All,All,2018-10-04,2018-10-19,23367.801156
All,All,All,2018-10-05,2018-10-22,187439.600971
All,All,All,2018-10-09,2018-10-23,77510.146130
All,All,All,2018-10-10,2018-10-24,366706.615458
All,All,All,2018-10-11,2018-10-25,622681.493601
All,All,All,2018-10-12,2018-10-26,460076.094141
All,All,All,2018-10-15,2018-10-29,536354.031787
All,All,All,2018-10-16,2018-10-30,578623.559002
All,All,All,2018-10-17,2018-10-31,523042.709353
All,All,All,2018-10-18,2018-11-01,129667.984213
All,All,All,2018-10-19,2018-11-02,334018.594963
All,All,All,2018-10-22,2018-11-05,167459.766341
All,All,All,2018-10-23,2018-11-06,127098.186592
All,All,All,2018-10-24,2018-11-07,-73026.528923
All,All,All,2018-10-25,2018-11-08,37578.652824
All,All,All,2018-10-26,2018-11-09,201846.126646
All,All,All,2018-10-29,2018-11-13,251728.983443
All,All,All,2018-10-30,2018-11-14,139122.074694
All,All,All,2018-10-31,2018-11-15,12370.370307
All,All,All,2018-11-01,2018-11-16,22206.577172
All,All,All,2018-11-02,2018-11-19,-97066.637010
All,All,All,2018-11-05,2018-11-20,164292.469433
All,All,All,2018-11-06,2018-11-21,181924.747042
All,All,All,2018-11-07,2018-11-23,289083.503139
All,All,All,2018-11-08,2018-11-26,166454.376890
All,All,All,2018-11-09,2018-11-27,201714.011041
All,All,All,2018-11-13,2018-11-28,-126367.214660
All,All,All,2018-11-14,2018-11-29,-132805.516537
All,All,All,2018-11-15,2018-11-30,72233.683289
All,All,All,2018-11-16,2018-12-03,215614.576544
All,All,All,2018-11-19,2018-12-04,303314.680573
All,All,All,2018-11-20,2018-12-05,87093.894812
All,All,All,2018-11-21,2018-12-06,78086.673782
All,All,All,2018-11-23,2018-12-07,-44934.704719
All,All,All,2018-11-26,2018-12-10,-34499.443457
All,All,All,2018-11-27,2018-12-11,-23194.523448
All,All,All,2018-11-28,2018-12-12,61362.415910
All,All,All,2018-11-29,2018-12-13,133352.761350
All,All,All,2018-11-30,2018-12-14,91311.405801
All,All,All,2018-12-03,2018-12-17,65533.099319
All,All,All,2018-12-04,2018-12-18,18942.995404
All,All,All,2018-12-05,2018-12-19,-76052.249892
All,All,All,2018-12-06,2018-12-20,-200068.697876
All,All,All,2018-12-07,2018-12-21,4837.517667
All,All,All,2018-12-10,2018-12-24,-117281.136034
All,All,All,2018-12-12,2018-12-27,-157289.891151
All,All,All,2018-12-13,2018-12-28,-218987.610506
All,All,All,2018-12-14,2018-12-31,-426941.681678
All,All,All,2018-12-17,2019-01-02,24345.115990
All,All,All,2018-12-18,2019-01-03,-122195.754000
All,All,All,2018-12-19,2019-01-04,-30618.308818
All,All,All,2018-12-20,2019-01-07,-52689.626199
All,All,All,2018-12-21,2019-01-08,-179839.985427
All,All,All,2018-12-24,2019-01-09,-339680.184138
All,All,All,2018-12-27,2019-01-11,-106377.688810
All,All,All,2018-12-28,2019-01-14,-64872.850159
All,All,All,2018-12-31,2019-01-15,165404.487949
All,All,All,2019-01-02,2019-01-16,-127611.147072
All,All,All,2019-01-03,2019-01-17,54823.202025
All,All,All,2019-01-04,2019-01-18,141693.651689
All,All,All,2019-01-07,2019-01-22,324415.747385
All,All,All,2019-01-08,2019-01-23,187924.495844
All,All,All,2019-01-09,2019-01-24,609148.234316
All,All,All,2019-01-10,2019-01-25,238006.478131
All,All,All,2019-01-11,2019-01-28,90973.909464
All,All,All,2019-01-14,2019-01-29,72371.384843
All,All,All,2019-01-15,2019-01-30,-205355.759669
All,All,All,2019-01-16,2019-01-31,-144440.597623
All,All,All,2019-01-17,2019-02-01,-193562.073317
All,All,All,2019-01-18,2019-02-04,-245121.114177
All,All,All,2019-01-22,2019-02-05,-154048.600209
All,All,All,2019-01-23,2019-02-06,52037.163410
All,All,All,2019-01-24,2019-02-07,-97128.686585
All,All,All,2019-01-25,2019-02-08,207264.831950
All,All,All,2019-01-28,2019-02-11,413619.505023
All,All,All,2019-01-29,2019-02-12,311262.780684
All,All,All,2019-01-30,2019-02-13,611397.570037
All,All,All,2019-01-31,2019-02-14,423667.171036
All,All,All,2019-02-01,2019-02-15,453443.962832
All,All,All,2019-02-04,2019-02-19,298047.472631
All,All,All,2019-02-05,2019-02-20,244675.151330
All,All,All,2019-02-06,2019-02-21,127284.604146
All,All,All,2019-02-07,2019-02-22,56778.143710
All,All,All,2019-02-08,2019-02-25,-25034.312620
All,All,All,2019-02-11,2019-02-26,-265452.568887
All,All,All,2019-02-12,2019-02-27,-58253.330490
All,All,All,2019-02-13,2019-02-28,-247739.792502
All,All,All,2019-02-14,2019-03-01,-185915.569559
All,All,All,2019-02-15,2019-03-04,-92975.755631
All,All,All,2019-02-19,2019-03-05,109547.582458
All,All,All,2019-02-20,2019-03-06,100692.596511
All,All,All,2019-02-21,2019-03-07,375745.525372
All,All,All,2019-02-22,2019-03-08,284831.658957
All,All,All,2019-02-25,2019-03-11,300675.349644
All,All,All,2019-02-26,2019-03-12,304542.561758
All,All,All,2019-02-27,2019-03-13,132366.233457
All,All,All,2019-02-28,2019-03-14,199268.207065
All,All,All,2019-03-01,2019-03-15,174181.038721
All,All,All,2019-03-04,2019-03-18,52338.562563
All,All,All,2019-03-05,2019-03-19,-73695.957173
All,All,All,2019-03-06,2019-03-20,-236778.739975
All,All,All,2019-03-07,2019-03-21,-430295.424317
All,All,All,2019-03-08,2019-03-22,-153814.759206
All,All,All,2019-03-11,2019-03-25,-123828.138143
All,All,All,2019-03-12,2019-03-26,111137.565895
All,All,All,2019-03-13,2019-03-27,273083.119820
All,All,All,2019-03-14,2019-03-28,258384.029574
All,All,All,2019-03-15,2019-03-29,340552.823523
All,All,All,2019-03-18,2019-04-01,369778.816241
All,All,All,2019-03-19,2019-04-02,413639.677054
All,All,All,2019-03-20,2019-04-03,483946.867403
All,All,All,2019-03-21,2019-04-04,413057.422550
All,All,All,2019-03-22,2019-04-05,261625.228926
All,All,All,2019-03-25,2019-04-08,128977.987443
All,All,All,2019-03-26,2019-04-09,-11771.650533
All,All,All,2019-03-27,2019-04-10,-97065.352296
All,All,All,2019-03-28,2019-04-11,-78860.818571
All,All,All,2019-03-29,2019-04-12,-241384.493186
All,All,All,2019-04-01,2019-04-15,-260159.057994
All,All,All,2019-04-02,2019-04-16,-187687.457263
All,All,All,2019-04-03,2019-04-17,-153137.314643
All,All,All,2019-04-04,2019-04-18,24140.726689
All,All,All,2019-04-09,2019-04-23,122002.624684
All,All,All,2019-04-10,2019-04-24,338051.642559
All,All,All,2019-04-11,2019-04-25,340180.586157
All,All,All,2019-04-12,2019-04-26,430837.436816
All,All,All,2019-04-15,2019-04-29,336173.302806
All,All,All,2019-04-16,2019-04-30,170471.464360
All,All,All,2019-04-17,2019-05-01,262904.953104
All,All,All,2019-04-18,2019-05-02,100903.888975
All,All,All,2019-04-23,2019-05-07,95372.644892
All,All,All,2019-04-24,2019-05-08,-103200.456522
All,All,All,2019-04-25,2019-05-09,-243459.172773
All,All,All,2019-04-26,2019-05-10,-259974.437391
All,All,All,2019-04-29,2019-05-13,-128802.508136
All,All,All,2019-04-30,2019-05-14,-25931.837713
All,All,All,2019-05-01,2019-05-15,-39153.757855
All,All,All,2019-05-02,2019-05-16,-6637.216058
All,All,All,2019-05-03,2019-05-17,108987.065039
All,All,All,2019-05-07,2019-05-21,64071.859682
All,All,All,2019-05-08,2019-05-22,98841.639332
All,All,All,2019-05-09,2019-05-23,98879.579318
All,All,All,2019-05-10,2019-05-24,91764.141731
All,All,All,2019-05-13,2019-05-28,200656.307072
All,All,All,2019-05-14,2019-05-29,260304.768198
All,All,All,2019-05-15,2019-05-30,236982.185160
All,All,All,2019-05-16,2019-05-31,15314.479372
All,All,All,2019-05-17,2019-06-03,-195490.465287
All,All,All,2019-05-20,2019-06-04,-171016.566250
All,All,All,2019-05-21,2019-06-05,-127385.655738
All,All,All,2019-05-22,2019-06-06,-304321.013317
All,All,All,2019-05-23,2019-06-07,-367669.170197
All,All,All,2019-05-24,2019-06-10,-250375.417748
All,All,All,2019-05-28,2019-06-11,-420745.532181
All,All,All,2019-05-29,2019-06-12,-391106.992668
All,All,All,2019-05-30,2019-06-13,-371701.199992
All,All,All,2019-05-31,2019-06-14,-53703.213548
All,All,All,2019-06-03,2019-06-17,94740.518459
All,All,All,2019-06-04,2019-06-18,179668.810881
All,All,All,2019-06-05,2019-06-19,13084.141194
All,All,All,2019-06-06,2019-06-20,-5674.903903
All,All,All,2019-06-07,2019-06-21,-57566.050297
All,All,All,2019-06-10,2019-06-24,-192097.508005
All,All,All,2019-06-11,2019-06-25,-68985.933251
All,All,All,2019-06-12,2019-06-26,-192930.429121
All,All,All,2019-06-13,2019-06-27,-214050.112805
All,All,All,2019-06-14,2019-06-28,-395223.177845
All,All,All,2019-06-17,2019-07-01,-165889.083852
All,All,All,2019-06-18,2019-07-02,-241204.043504
All,All,All,2019-06-19,2019-07-03,-124595.636606
All,All,All,2019-06-20,2019-07-05,172884.769257
All,All,All,2019-06-21,2019-07-08,401099.082269
All,All,All,2019-06-24,2019-07-09,502166.634077
All,All,All,2019-06-25,2019-07-10,302041.345810
All,All,All,2019-06-26,2019-07-11,312522.981944
All,All,All,2019-06-27,2019-07-12,265318.191485
All,All,All,2019-06-28,2019-07-15,315125.561535
All,All,All,2019-07-01,2019-07-16,224338.540738
All,All,All,2019-07-02,2019-07-17,220675.515907
All,All,All,2019-07-03,2019-07-18,22672.661637
All,All,All,2019-07-05,2019-07-19,27752.590079
All,All,All,2019-07-08,2019-07-22,36813.533382
All,All,All,2019-07-09,2019-07-23,177830.609575
All,All,All,2019-07-10,2019-07-24,318056.728732
All,All,All,2019-07-11,2019-07-25,305097.702969
All,All,All,2019-07-12,2019-07-26,393231.230634
All,All,All,2019-07-15,2019-07-29,291850.893724
All,All,All,2019-07-16,2019-07-30,130866.604284
All,All,All,2019-07-17,2019-07-31,376096.538907
All,All,All,2019-07-18,2019-08-01,524598.317521
All,All,All,2019-07-19,2019-08-02,313409.439812
All,All,All,2019-07-22,2019-08-05,26556.425068
All,All,All,2019-07-23,2019-08-06,-116247.579201
All,All,All,2019-07-24,2019-08-07,-117161.248293
All,All,All,2019-07-25,2019-08-08,-45303.909808
All,All,All,2019-07-26,2019-08-09,-151703.095531
All,All,All,2019-07-29,2019-08-12,-136766.992944
